id,lat,lng
2121,52.9796808,-1.1470706
2188,52.99190245,-1.13192402234461
2123,52.9987351,-1.17370659505509
2131,53.0061407,-1.1273692
2111,52.984058,-1.1803417
2114,52.9981644,-1.1969776
2113,52.9981644,-1.1969776
2120,52.9549172,-1.17601987242647
2117,52.9644449,-1.1720489
2116,52.9644449,-1.1720489
2129,52.9526112,-1.22130263245056
2109,52.97783945,-1.19181191636422
2134,52.9275328,-1.21790132244705
2158,52.9233272,-1.2474532
2184,52.9079012,-1.2578846587768
2180,52.93025435,-1.27443945188636
2066,52.1337738,-0.9891397
2067,52.1337738,-0.9891397
2036,52.02861405,-1.15035308159424
2053,52.3962824,-0.727471
2054,52.263453,-0.9003213
2070,52.2544524,-0.671228558781778
2057,52.2886682,-0.8502759
2050,52.2142267,-0.9157913
2072,52.2018286,-0.8813283
2047,52.2247498,-0.9052403
2045,52.2510308,-0.942266963454162
2046,52.26481915,-0.750839828313252
2421,52.53556285,-1.9413838340977
2068,52.3022881,-0.692933191692308
2048,52.3389417,-0.6581941
2052,52.3246805,-0.6148225
2060,52.346151,-0.535264
1916,52.7624479,1.1113636
1885,52.79464755,1.2508693
1911,52.87973675,1.43422236686555
1920,52.772295,1.51168261125532
1883,52.64095095,1.54878816081107
1886,52.63578095,1.44827786919384
1887,52.6250407,1.4317739
1907,52.5356637,1.48173910942727
1915,52.5705923,1.3431214978218
1914,52.63540395,1.32182683712121
1908,52.4867937,1.23343435
1884,52.51682015,1.0181067
1929,52.57088595,1.11361447330729
1891,52.67871915,0.941436896849633
1896,52.83152725,0.846292308915773
1912,52.6277308,1.2909467
1926,52.9545121,0.853670126815711
1917,52.9428123,1.21196215
1890,52.93106795,1.29743143405172
1913,52.82023205,1.389902
1909,52.7080477,1.63153092415824
1899,52.604262,1.7273351254963
1888,52.6477315,1.73141890936916
1898,52.57746565,1.72737061505711
2753,52.4768348,1.75070133669429
1910,52.64991505,1.28030084479081
2728,52.4540285,1.43991675
1924,52.6078118,1.28097655694661
1895,52.6257926,1.2605190051092
1889,52.6465307,1.22249607135427
1927,52.631655,1.24079739098802
1901,52.6647533,1.26153723390755
1919,52.6372069,1.3370454769462
1922,52.68151055,1.19533504032066
1902,52.5994552,1.18146108729839
1903,52.58021675,0.980000049999999
213,51.5598343,-0.2515018
218,51.54651935,-0.228841075121116
209,51.5386517,-0.2505396
2532,51.23241365,-2.32070808423077
22,51.57471285,-0.201798900000003
396,51.534345,-0.1377416
14,51.56221355,-0.200664601884823
207,51.5568268,-0.227376750000002
406,51.54235545,-0.173258486298578
24,51.5885771,-0.2288778
401,51.5500626,-0.1405902
404,51.5504516,-0.151285843985306
407,51.55033545,-0.191585142444518
402,51.53636735,-0.191142738806207
211,51.5351148,-0.205427203996804
25,51.6153408,-0.243054313310931
3101,51.5337024,-0.1723998
3091,51.52302025,-0.170099204726493
2508,52.5056703,-1.76256176608941
2349,53.5991288,-2.14638267503878
2363,53.63259465,-2.13596945550618
348,53.71264165,-2.09883580001609
349,53.6944212,-2.1010401
2359,53.6059874,-2.1047
2547,51.1265861,-2.7390105
2888,53.48724425,-2.09772728933791
2234,51.7511187,-1.2620966
2233,51.7511187,-1.2620966
2242,51.58955145,-1.42412515951256
2223,51.6108009,-1.4244433
2202,51.67170115,-1.28327914834809
2218,51.9819392,-1.3232433
2226,51.9953945,-1.4850967
2205,52.0599439,-1.337063
2204,51.7270034,-1.5482708
2212,51.8080699,-1.6368512
2208,51.89538,-1.1533948
2209,51.89538,-1.1533948
2238,51.7782721,-1.26791867426932
2211,51.7517591,-1.2973681
2232,51.7719385,-1.236439
2244,51.7470852,-1.1365311
2224,51.7628067,-1.2090899
2217,51.7351725,-1.2129102
2210,51.72047535,-1.20074725761131
2229,51.7225871,-1.2158024
2214,51.8728365,-1.4824276
2256,52.5765165,-0.241397785542172
360,52.4575008,0.0479755
386,52.2287771,-0.27200885359364
355,52.2920966,-0.2471475
1717,52.9253282,-0.0541193
1697,52.9789883,-0.0243059
2634,52.80293685,-1.62758090044438
378,52.4494565,-0.1068136
379,52.4494565,-0.1068136
388,52.4032955,-0.0799389
382,52.4371736,-0.280440318024963
2257,52.5537078,-0.220433642216982
2260,52.56271615,-0.248763599546569
1897,52.75788275,0.42040475727829
1906,52.7508871,0.399972552086331
1892,52.8467854,0.505502487680923
1905,52.93830925,0.488539549005968
1921,52.6462533,0.689573201874451
1894,52.6015692,0.3762569
2259,52.6200458,-0.2751754
2251,52.6100367,-0.1863675
391,52.5565254,-0.1304044
394,52.5179412,-0.2534713
2253,52.53504815,-0.262305874820179
2059,52.48514005,-0.472028458949623
2270,50.37316455,-4.14299351294707
2262,50.37183575,-4.17460310832607
715,50.5458566,-3.992434
2275,50.3789765,-4.17088240374468
486,50.407802,-4.6700485
2268,50.38792135,-4.16432089679303
503,50.3391445,-4.78561534363945
1265,51.5572778,-0.3950011
2729,52.2482366,0.7116987
1154,51.5880051,-0.0739275
2269,50.3939482,-4.14536285302913
2267,50.38366975,-4.1071628918842
2263,50.3879267,-4.11007149618875
2276,50.3737349,-4.11908482406083
2274,50.402936,-4.18689731956917
2277,50.41256875,-4.16651347800231
2265,50.4188489,-4.1784848
2261,50.4066971,-4.13296470115595
2273,50.4294582,-4.12578532532994
2266,50.4114295,-4.1006724
2271,50.3884451,-4.05556915
2272,50.3600289,-4.08872508908135
1108,50.8460065,-0.9368984
3082,50.8479342,-0.9097935
1114,50.7945803,-1.1247471
1103,50.82118395,-1.17138488228008
1944,53.55799695,-0.652244992616676
1142,50.82425615,-1.21435801297771
1110,50.85407775,-1.17727835
1137,50.846471,-1.126902
3061,50.83758675,-0.781833769434115
3057,50.7873083,-0.6732945
2296,50.8172532,-1.0798836
1286,50.69784575,-1.29364510636177
1282,50.6436004,-1.3960799
1283,50.7600855,-1.2979594
1288,50.7280245,-1.16133300399889
1289,50.6559824,-1.1505188
2292,50.808014,-1.0578158
1291,50.596523,-1.2001332
1285,50.6826415,-1.5229543
2300,50.7860284,-1.0880221
2293,50.8468403,-1.06739055
1145,50.8799127,-1.02977556329851
1117,50.8524667,-0.9830889
1124,50.8666009,-0.9858179
1549,53.76929255,-2.75446012614083
1522,53.7803367,-2.74324258220788
1527,53.69059985,-2.69888066735193
1546,53.7778021,-2.6587661
1517,53.9022001,-2.7772543
1528,53.8305279,-2.5998956
1515,53.75448395,-2.86384695
1524,53.78413,-2.8813631
1529,53.72782825,-2.78128292367193
1530,53.72613015,-2.69096113612116
1504,53.7069906,-2.6406745
1502,53.654669,-2.6309163
1509,53.6212732,-2.6643862
1513,53.6700127,-2.6771873
1302,51.4900178,-0.1882316
2778,54.8449559,-1.47226912215519
2437,53.62115495,-3.01464651366953
2439,53.65462705,-2.96577993658022
3204,51.5007901,-0.8706371
3203,51.47700905,-0.86823395
165,51.41788625,-0.74790445
164,51.39081665,-0.751756823046875
2475,53.3578164,-1.3726376
167,51.39963295,-0.770796293984567
168,51.40642,-0.7324325
2304,51.45501655,-0.967730960520739
2303,51.45212365,-0.941793876653686
3046,51.41521105,-1.51648899275044
3051,51.40400715,-1.2619018
1122,51.3249561,-1.2437768
1140,51.25785,-1.11793969523189
1105,51.28368155,-1.05964792526232
1135,51.2438538,-1.263705
1143,51.3560486,-1.14214283130055
2307,51.433923,-0.962244630779375
1147,51.2280099,-1.3386287
2639,52.99384695,-2.22758850444444
2301,51.4577527,-0.999397336098227
2305,51.44177485,-1.01199481915728
2306,51.45902805,-1.03869618071732
3206,51.40819625,-0.835608400711658
3199,51.3790569,-0.8615953
3205,51.43180245,-0.87662415514927
170,51.42606305,-0.731265704864532
163,51.4311432,-0.7912313
166,51.3680541,-0.7940006
2302,51.4677435,-0.9742941
2236,51.5158373,-0.9800296
3207,51.4527235,-0.903886501049625
3200,51.42542205,-0.932767350000005
3202,51.39474465,-0.974068798890541
3048,51.3773944,-1.0640802
3052,51.4359224,-1.08419652110135
2246,51.5335816,-1.06803942848296
2222,51.52132455,-1.1367247
2225,51.5398245,-0.9064494
3062,51.1138412,-0.1824621
2830,51.24105685,-0.167697999999999
2518,52.4377606,-1.80529160512782
2513,52.4441762,-1.78587446613786
3025,52.2931243,-1.7792327
3239,52.30636695,-1.94014101644937
219,50.8636018,-0.1130158
3072,51.0621997,-0.332673163605254
2824,51.25919035,-0.145918049801182
3056,51.023142,-0.4532899
3078,50.95664505,-0.500476664747191
3086,50.9191834,-0.4545454
2831,51.23677955,-0.203214699999998
2873,53.4568987,-2.1173029
2879,53.4442401,-2.1009929
2818,51.172606,-0.1657336
2823,51.17684685,-0.0146517451132767
2472,53.31492295,-1.53372320322438
2828,51.2577618,0.000178684069976767
12,51.5525932,0.1600791
3,51.540376,0.148329099221992
1182,51.56486255,0.22058285423341
1178,51.5525253,0.19856245
1186,51.53020585,0.187517005749767
1183,51.5172367,0.191061298682216
1185,51.58076845,0.1835449
1187,51.55514055,0.248143502382685
2898,51.4993963,0.251019284044943
2899,51.5103627,0.282287087190594
2901,51.48206615,0.369418434585493
2906,51.46142715,0.3649908
2903,51.48060335,0.418825550000003
1179,51.5800121,0.205919440707159
1968,51.48588145,-2.76698062413519
1181,51.59452165,0.235494196274153
1180,51.60773645,0.218437692586692
1177,51.59845685,0.160887375799241
5,51.5853805,0.135866317564274
9,51.5635202,0.1761064
6,51.5452258,0.117264279793291
11,51.55843065,0.133573911564526
2448,53.3778163,-1.50292094101986
2453,53.3554088,-1.51288949697135
2463,53.35954465,-1.42964906268939
647,53.3020123,-1.47621830485691
2451,53.3413264,-1.3541543
649,53.30878025,-1.35697329417959
2464,53.3553367,-1.44850051635646
2459,53.3668666,-1.47485527546154
1091,51.477164,-0.2026886
94,52.4377292,-1.89309041962695
92,52.45854805,-1.95075558942184
2454,53.439635,-1.4646745
2470,53.48240195,-1.59435547720045
643,53.23454215,-1.42798371317087
663,53.2562907,-1.4484975
2449,53.3919556,-1.45855827275877
2455,53.4178982,-1.4480725
2468,53.4179722,-1.4800565
2374,53.43362795,-1.39144922326096
2382,53.4598274,-1.4315685
3029,52.5683264,-1.68395162639827
2473,53.3901934,-1.48720415
2474,53.3948337,-1.50319336109922
2460,53.40698725,-1.5026100957941
2376,53.42338575,-1.2028025582997
2469,53.3934685,-1.54538620462086
32,53.5335468,-1.3733134
33,53.5424273,-1.52651385
39,53.5860364,-1.5070891
3049,51.40155375,-1.32063395025564
2476,53.34001005,-1.48039715718366
2461,53.3222944,-1.4647309
2452,53.38667935,-1.41051171176453
1065,51.48660115,0.0163417417145056
1073,51.47794445,-0.0113501261445611
2606,51.50182985,-0.0922227789580258
2610,51.4656771,-0.0595955721021612
2611,51.47431615,-0.0693204929418103
2604,51.49074615,-0.0815212954631343
2598,51.4926787,-0.0637156
2602,51.49770895,-0.0490764904862037
2612,51.49967495,-0.0530752308114161
2608,51.4907857,-0.0969418740385411
2599,51.48236055,-0.102979368588758
1484,51.500804,-0.1129799
3089,50.8141924,-0.372381202284873
1397,51.3973188,0.1726887
1483,51.500804,-0.1129799
1070,51.4862491,0.096305
1482,51.4199501,-0.0813009275845604
273,51.4139598,-0.0511546
2605,51.46158945,-0.0793363097830069
2603,51.448832,-0.0744987
1685,51.4357589,-0.0560485
1476,51.46066375,-0.0964665851781778
546,51.39730285,-0.078647180321785
1485,51.43324965,-0.103147920758046
1061,51.4936868,0.1102572
1062,51.47693685,0.0216098062924013
2601,51.475627,-0.0920974
2600,51.475627,-0.0920974
3125,51.3465319,-2.2501309
244,51.50970925,-2.6194764765373
250,51.5011238,-2.6592094
1479,51.47138705,-0.105294525875698
1693,51.4422578,-0.00166354694002494
1682,51.444626,-0.0206974
1063,51.48040805,0.0372064959226987
1066,51.450874,0.0580126
1064,51.4304029,0.0573514
1069,51.4374974,0.0713264
271,51.4374486,0.0435416295293777
1241,51.8996145,-0.201494076732056
1242,51.9129417,-0.209219
1222,51.7969952,-0.0786549
1221,51.7969952,-0.0786549
3140,51.0900146,-2.270479
3152,51.2059567,-2.1796353
1227,51.8660273,-0.1816432
1224,51.94835495,-0.281737388622214
1202,51.98853355,-0.187191449043289
1238,52.0469478,-0.0224412328305236
431,53.26170555,-2.12544249266283
435,53.288609,-2.1522063
434,53.349712,-2.11796
426,53.358462,-2.0385962
653,53.4613718,-1.9666924
652,53.4465611,-1.9500385
2687,53.4081028,-2.1607193
2881,53.4494002,-2.0763682
2887,53.483281,-2.0561674
3175,53.3860902,-3.0318213
3191,53.4013144,-3.0566328
3192,53.3844515,-3.08953
641,53.2522738,-1.9078326
662,53.3681312,-2.0022508
674,53.3295031,-1.9841338
2686,53.441706,-2.1581749
2673,53.4164624,-2.1017443
2683,53.36447735,-2.06997100692043
2672,53.36043065,-2.16329966982379
2680,53.37979505,-2.11808231282766
2681,53.3700758,-2.22862064888343
2676,53.3739738,-2.18894
437,53.324333,-2.23261119971973
427,53.3481287,-2.2145404
421,53.3007602,-2.2364611
298,51.5379583,-0.5207797
3102,51.4926771,-0.1479842
3240,52.3927866,-2.0225895
3226,52.35623405,-1.96301308083144
2502,51.5183459,-0.64571951416834
286,51.5311318,-0.655993001142719
2504,51.5013075,-0.5537894
3172,51.4808664,-0.6091626
3169,51.5221217,-0.717736602253076
3163,51.5565497,-0.7274787
301,51.5708632,-0.7743536
284,51.5794845,-0.7105963
289,51.6062765,-0.556685473979592
2851,51.36201745,-0.195301453647214
2847,51.3601417,-0.2166395
1829,51.4015082,-0.1960587
2852,51.3855897,-0.174654
2853,51.35787455,-0.150971463056552
2849,51.353377,-0.1332356
2794,51.32185725,-0.20557095
3126,51.4382443,-2.004937
2868,51.5585675,-1.78124667996602
3124,51.415711,-2.2550173
3128,51.4320737,-2.1933365
3136,51.58322445,-2.09614574816976
2863,51.5968677,-1.8060526
2866,51.5912242,-1.7818222
2865,51.5531669,-1.7502307
2870,51.5604173,-1.76214451813775
2861,51.5475678,-1.73044945583153
2872,51.5235595,-1.7945328
2871,51.558633,-1.8304484
3138,51.4186507,-1.73390094808636
2587,50.9085082,-1.40626015
2586,50.923946,-1.4343361
2581,50.93829865,-1.3955447232726
2583,50.94000235,-1.44944159435852
2585,50.92674445,-1.39189055672667
2580,50.9148293,-1.35523827296296
1141,51.05157,-1.3352049
1971,51.31425315,-2.83276069558824
1148,51.0652912,-1.31621828573935
1096,51.09096435,-1.1611141
1119,50.91338065,-1.30569662104268
1131,50.8730984,-1.3521629
1126,50.8632282,-1.2747459
1100,50.95494895,-1.20916849658031
1144,50.91967195,-1.48926082319269
1128,50.7606236,-1.54124261848652
1129,50.8718244,-1.5759953
1101,50.8180751,-1.3728122
1121,50.86893205,-1.39997390179894
1106,50.9666953,-1.3539647
1109,50.96518775,-1.29999206044161
1139,50.9913401,-1.4966412
1104,50.98782635,-1.37294907790698
2565,51.5311592,-2.57664035817363
1098,51.2081365,-1.4797528
3146,51.0696883,-1.7967837
3123,51.17214925,-1.77804744750206
3141,51.23816445,-1.79076825
3132,50.9927767,-1.7442709
1113,50.92739535,-1.79159951374435
769,51.0357403,-2.2758743
2770,54.90490815,-1.38087694775762
2769,54.9263356,-1.4470241
821,54.7881209,-1.3321944
2597,51.5458887,0.683605932301256
998,51.6134309,0.51898095
2594,51.54114515,0.738064630321783
975,51.5667439,0.50393465
928,51.57056185,0.4549176949067
949,51.57799235,0.4755188239287
967,51.57330155,0.423345699999999
993,51.56625735,0.482438525643495
2905,51.515864,0.427291526810237
2902,51.5253765,0.4470485
954,51.5532294,0.8090004
2596,51.5358506,0.769246758796933
2590,51.53911205,0.79416607789903
978,51.5835634,0.7056034
961,51.6006668,0.654877910522613
963,51.62352085,0.61286510374742
977,51.585285,0.603641101948592
956,51.55380085,0.60711366551573
983,51.5536701,0.560252249999992
953,51.56763515,0.551480251435188
936,51.52327935,0.593121258906319
2592,51.54202185,0.652019955283604
1231,51.7631595,-0.3060002
1218,51.8156594,-0.3555272
1247,51.8292948,-0.213241300342057
1251,51.7913168,-0.191813996618129
78,52.457684,-1.88581262866566
97,52.4797164,-1.90844616646468
117,52.4186124,-1.86010603691911
2845,51.3669961,-0.1319669
1780,51.8879608,-0.3715595
1699,52.76806415,-0.375964219033302
2582,50.91773875,-1.37342735677059
2591,51.56325475,0.665206614924484
2636,52.9877849,-1.9882533
2651,53.1071406,-2.0234855
2667,52.9006158,-1.8663721
2664,52.90214255,-2.14775014671125
2647,52.8218182,-2.13299645193964
2662,52.80732085,-2.11654559260486
2663,52.80732085,-2.11654559260486
2628,52.7919094,-2.0797262400116
2658,52.7867278,-2.1189513
2705,53.0132633,-2.1285878
2641,52.8597212,-2.2531078
2713,52.98367875,-2.13272994255337
2714,52.9767936,-2.1043613
2661,53.0153524,-2.26858760374029
2721,53.05904285,-2.20884499414717
2711,53.05556405,-2.18912204890656
2648,53.0862935,-2.24169614594948
2626,53.05383,-2.3014047
2629,53.11511385,-2.17726990552613
2668,53.0227158,-2.0942822
2988,51.4638827,-0.164153607689401
2997,51.4672146,-0.177755315457787
2989,51.47440975,-0.154536386225932
2987,51.4454224,-0.152128580113447
2335,51.46543995,-0.267365801755143
2992,51.4616579,-0.21592525
2993,51.4497802,-0.2421527
2995,51.426511,-0.1658657
2990,51.4424153,-0.1867078
2996,51.45617615,-0.192390762767903
1827,51.4161863,-0.1735908
2994,51.4435764,-0.2087036
1833,51.4222138,-0.208289
3098,51.487979,-0.1378889
2492,52.86044775,-3.05583142125369
2485,52.90718355,-2.89589806825447
2496,52.7105883,-2.7509228
2478,52.6742093,-2.7671987
2494,52.7862248,-2.65632033166031
2497,52.8558127,-2.72302270574324
2493,52.6468348,-2.88377024503665
2482,52.53755815,-2.80965070735776
2484,52.4432223,-2.8354394
2489,52.3692733,-2.71676361877367
2549,51.0135565,-3.1015444
2551,50.9778403,-3.2281406
2539,51.2046468,-3.4776047
2524,51.12786385,-3.00087824745853
2541,51.0926179,-3.0157446
1092,51.49463235,-0.2236863436875
2081,55.77090885,-2.00403226771
2893,52.7686584,-2.3785197
2897,52.6996897,-2.51870386124983
2481,52.6113491,-2.4815687
2894,52.6956358,-2.45089088885113
1404,51.13316545,0.264118630435459
1368,51.1811338,0.389112
1378,51.2713172,0.194897849240391
1372,51.2849773,0.169563687208401
1367,51.3131268,0.186435008945241
1377,51.2889026,0.2194912
1406,51.344361,0.258232
1348,51.3063767,0.221191929922014
1317,51.2917005,0.30681820748509
1316,51.1642536,0.8803005
1369,51.14886375,0.328774408485964
1412,51.1822428,0.9374787
1383,51.121584,0.2491966
1321,51.2107107,0.7954357
1365,50.9864637,0.941572400000001
1354,50.9491092,0.9064958
905,50.9507298,0.7319957
883,50.9182028,0.4822706
891,50.8552203,0.5763468
884,50.84012155,0.469970772925764
1386,51.1544169,0.26068
1374,51.13550685,0.228266808883611
687,50.48049695,-3.78029021077367
710,50.5304333,-3.6130077
690,50.6053532,-3.6018933
689,50.67201445,-3.83888540864651
685,50.5940511,-3.6759568
2909,50.4338002,-3.56593489365024
2908,50.4040138,-3.5648774975847
2907,50.3945946,-3.5160123
727,50.43059935,-3.6850620166655
476,50.1556537,-5.0724146
513,50.2645246,-5.0529392
480,50.1005471,-5.2715408
473,50.21153605,-5.29790859650851
509,50.1238972,-5.68203781222397
502,50.30939255,-5.20434204372331
490,50.4132101,-5.08254461475829
505,50.435208,-4.94005721608769
2329,54.616569,-1.0717798
2327,54.5914786,-1.01703075928283
2331,54.5824871,-0.972601
2332,54.5613229,-0.9838234
1839,54.57438445,-1.23362155401543
2324,54.5352177,-1.0565935
2702,54.5082686,-1.3544717
2690,54.519508,-1.3591718
2700,54.5545876,-1.2996175
2691,54.56155095,-1.34990459647473
2696,54.58736685,-1.34305294694713
2693,54.5895825,-1.31199298623898
834,54.65377385,-1.44844687548751
1175,54.6963827,-1.2413388
1171,54.68354205,-1.21614502915947
2006,54.4885556,-1.1341762
2336,51.4378913,-0.313244324724858
2345,51.4276945,-0.334342678614806
2337,51.41387775,-0.370639264759036
2346,51.44752535,-0.327865929296923
2791,51.4337218,-0.464159698974359
2837,51.4197681,-0.421064927303264
2835,51.4526492,-0.4767142
2807,51.4323432,-0.552273199062206
2347,51.4529702,-0.3593479
1278,51.4678183,-0.3623673
1270,51.4701328,-0.3964211
1277,51.4857701,-0.3753642
1274,51.4781099,-0.406463693836954
1272,51.48658285,-0.30754763873869
2343,51.4622486,-0.3037925
2341,51.4765305,-0.2847593
1259,51.5635275,-0.44350292507215
1263,51.54155245,-0.450113750000002
850,51.52138665,-0.369100708555324
1268,51.5208361,-0.4041043
853,51.53963985,-0.385386871579634
858,51.5528683,-0.3497173
854,51.5405765,-0.3240966
848,51.5298234,-0.3550858
1269,51.51522255,-0.474137917690904
1267,51.5057189,-0.470218144833212
3099,51.52704365,-0.210827429375001
857,51.5094007,-0.3245922
1090,51.49255425,-0.207153473469314
3096,51.5093539,-0.151139525082782
1307,51.51133725,-0.197368675953078
3097,51.51728385,-0.188590329848849
846,51.5065636,-0.2675847
1273,51.4918692,-0.2608974
855,51.5259025,-0.3140001
851,51.4989859,-0.31420187969595
849,51.5097227,-0.336335
2625,53.4376647,-2.7585247
2618,53.4685296,-2.657345
3008,53.3869587,-2.5960709
3003,53.3819531,-2.481482
3010,53.3999839,-2.5346662
2930,53.398344,-2.3163679
430,53.30186675,-2.37422611531012
3005,53.4112385,-2.5599287
3000,53.4524279,-2.5185941
2998,53.4165134,-2.5287129
3007,53.37239405,-2.57658603798644
3001,53.3742538,-2.5495863
3006,53.3865681,-2.6559995
3009,53.40843925,-2.63139455
446,53.2704276,-2.77166757882805
444,53.2937761,-2.726125
1086,53.3421636,-2.73317590880349
1087,53.36236405,-2.7330346947537
2615,53.41908305,-2.72473220589172
399,51.5210789,-0.1156315
1246,51.6603543,-0.403184144391672
1232,51.680404,-0.3947581
1226,51.71414785,-0.448830100000002
1200,51.7083296,-0.416340961990041
2937,53.7265668,-1.3506748
1444,53.6900238,-1.6265663
2959,53.68443095,-1.50374058647959
1463,53.6784403,-1.6626393
1457,53.6736529,-1.69329052510185
2952,53.6677939,-1.48607174040836
1446,53.7047568,-1.6727696
2960,53.6486836,-1.462797
2944,53.6438717,-1.5100197
1592,53.731213,-1.4969568
2955,53.7139693,-1.47678567184278
3119,53.58589245,-2.66199571238369
3115,53.49774005,-2.51999247760942
3238,52.1113658,-2.07670812766904
3233,52.09377705,-1.94578368144408
3228,52.03670935,-1.85634592031749
3236,52.11287315,-2.32643175059938
3232,52.26696415,-2.1500249995289
2966,52.5671551,-2.03547865802037
2434,52.55380845,-2.01686683648434
2646,52.709298,-1.9995949
2652,52.68150745,-1.8295656051609
2660,52.638443,-1.83864836153846
2964,52.6161636,-2.0054536394594
2968,52.6303541,-1.9686133
2972,52.5653132,-1.9786309
2961,52.6029986,-1.91627775
2975,52.62715915,-1.93125456175732
3222,52.59826425,-2.08418201656442
3223,52.59826425,-2.08418201656442
2967,52.6127574,-2.0367078
2976,52.5829774,-2.0525236712098
3225,52.5831006,-2.12515176550179
791,52.5417285,-2.08769727693738
2480,52.53422415,-2.42135331681527
3218,52.567287,-2.14559593122264
3221,52.5685624,-2.16575219122578
2670,52.5363127,-2.1855660526429
3224,52.5943029,-2.14207801258387
2657,52.5942369,-2.20461010461896
3259,53.9371616,-1.0703499
867,54.1144332,-0.1235952
862,54.0820704,-0.1912365
863,54.0996716,-0.185681079133266
2014,54.1353591,-0.7974144
2018,54.1325076,-0.7825917
3268,53.9614729,-1.08637279546344
2020,54.24590865,-0.779532914977848
3258,53.9653219,-0.9802937
2034,54.4844685,-0.615262883129338
3254,53.92097325,-1.09977155760659
3256,53.9155986,-1.1412208
3257,53.9392533,-1.10780301565837
3253,53.95367195,-1.12924315
3263,53.9841342,-1.15411598698172
3255,53.97799335,-1.10665744408293
3267,53.960363,-1.04893494983493
3266,53.966292,-1.0825181
3260,54.0159691,-1.06875550518114
3262,53.9921656,-1.0730165
3265,54.0399756,-1.03576440626168
3261,53.9954749,-1.05597971530815
2000,54.1222415,-1.1934747
2032,54.2310345,-1.342658
2025,53.7853547,-1.06693729139797
1991,53.798151,-1.0424444
