id,name,address,postcode,bbox
1545,Read,"41 Whalley Road, Read, Burnley",BB12 7PB,"POLYGON((-2.37785119493969 53.7918112400624,-2.37785119493969 53.8207334537282,-2.32898827534896 53.8207334537282,-2.32898827534896 53.7918112400624,-2.37785119493969 53.7918112400624))"
1538,Padiham,"Town Hall, Burnley Road, Padiham",BB12 8PS,"POLYGON((-2.34092509132266 53.7885170764731,-2.34092509132266 53.8174390895936,-2.2920663675925 53.8174390895936,-2.2920663675925 53.7885170764731,-2.34092509132266 53.7885170764731))"
1559,Wheatley Lane,,BB12 9QH,"POLYGON((-2.28419237211844 53.8189791290832,-2.28419237211844 53.8479006381874,-2.2352988053728 53.8479006381874,-2.2352988053728 53.8189791290832,-2.28419237211844 53.8189791290832))"
1547,Rishton,"High Street, Rishton, Blackburn",BB1 4LA,"POLYGON((-2.43862115637508 53.7539833871744,-2.43862115637508 53.7829061147374,-2.38980161351943 53.7829061147374,-2.38980161351943 53.7539833871744,-2.43862115637508 53.7539833871744))"
1491,Barnoldswick,"Fern Lea Avenue, Barnoldswick",BB18 5DW,"POLYGON((-2.21004850248853 53.9020932851209,-2.21004850248853 53.9310138827245,-2.16105875413821 53.9310138827245,-2.16105875413821 53.9020932851209,-2.21004850248853 53.9020932851209))"
1511,Earby,"Coronation Hall, Cemetery Road,  Earby",BB18 6QX,"POLYGON((-2.16433081309786 53.902748683911,-2.16433081309786 53.93166894081,-2.11534086953878 53.93166894081,-2.11534086953878 53.902748683911,-2.16433081309786 53.902748683911))"
118,Blackburn,"Town Hall Street, Blackburn",BB2 1AG,"POLYGON((-2.50942602558371 53.7352199116249,-2.50942602558371 53.7641430739665,-2.4606276581424 53.7641430739665,-2.4606276581424 53.7352199116249,-2.50942602558371 53.7352199116249))"
122,Roman Road,"Fishmoor Drive, Blackburn",BB2 3UY,"POLYGON((-2.49658872940928 53.7139692447702,-2.49658872940928 53.7428924513421,-2.44781507120446 53.7428924513421,-2.44781507120446 53.7139692447702,-2.49658872940928 53.7139692447702))"
1532,Mellor,"St Mary's Garden, Mellor, Blackburn",BB2 7JW,"POLYGON((-2.55220052453036 53.7579678332324,-2.55220052453036 53.7868910712526,-2.50337546403892 53.7868910712526,-2.50337546403892 53.7579678332324,-2.55220052453036 53.7579678332324))"
1520,Haslingden,"Deardengate, Haslingden",BB4 5QJ,"POLYGON((-2.34971243366223 53.6913321559559,-2.34971243366223 53.7202546938658,-2.30096626874122 53.7202546938658,-2.30096626874122 53.6913321559559,-2.34971243366223 53.6913321559559))"
1544,Rawtenstall,"Queens Square, Rawtenstall",BB4 6QU,"POLYGON((-2.31295360786535 53.686168448944,-2.31295360786535 53.7150907873166,-2.26421378843231 53.7150907873166,-2.26421378843231 53.686168448944,-2.31295360786535 53.686168448944))"
1510,Crawshawbooth,"Adelaide Street, Crawshawbooth, Rossendale",BB4 8PW,"POLYGON((-2.30921047565612 53.7106881144867,-2.30921047565612 53.7396103101304,-2.26044234648544 53.7396103101304,-2.26044234648544 53.7106881144867,-2.30921047565612 53.7106881144867))"
1537,Oswaldtwistle,"Union Road, Oswaldtwistle",BB5 3HS,"POLYGON((-2.42454450843596 53.7271567674114,-2.42454450843596 53.7560795517168,-2.37575618638197 53.7560795517168,-2.37575618638197 53.7271567674114,-2.42454450843596 53.7271567674114))"
187,Idle,"Wright Watson Enterprise Centre, Thorpe Garth, Idle, Bradford",BD10 9PY,"POLYGON((-1.75337238419818 53.8202698310733,-1.75337238419818 53.8491866269745,-1.70448527454724 53.8491866269745,-1.70448527454724 53.8202698310733,-1.75337238419818 53.8202698310733))"
181,Girlington,,BD8 9LT,"POLYGON((-1.81029801339474 53.785646044613,-1.81029801339474 53.8145636323643,-1.76145012851528 53.8145636323643,-1.76145012851528 53.785646044613,-1.81029801339474 53.785646044613))"
1503,Clayton-le-Moors,"Pickup St, Clayton-Le-Moors, Accrington",BB5 5NR,"POLYGON((-2.40848095757146 53.7607620275752,-2.40848095757146 53.7896845625209,-2.35965381881224 53.7896845625209,-2.35965381881224 53.7607620275752,-2.40848095757146 53.7607620275752))"
1518,Great Harwood,"Queen Street, Great Harwood, Blackburn",BB6 7AL,"POLYGON((-2.42789207993794 53.7715827591907,-2.42789207993794 53.8005053453469,-2.37905220345572 53.8005053453469,-2.37905220345572 53.7715827591907,-2.42789207993794 53.7715827591907))"
1506,Clitheroe,"Church Street, Clitheroe",BB7 2DG,"POLYGON((-2.4147159452578 53.859007856177,-2.4147159452578 53.8879299478846,-2.36577438755126 53.8879299478846,-2.36577438755126 53.859007856177,-2.4147159452578 53.859007856177))"
1500,Chatburn,"Sawley Road, Chatburn",BB7 4AS,"POLYGON((-2.37641696820908 53.8790886088354,-2.37641696820908 53.9080103907388,-2.32745231150493 53.9080103907388,-2.32745231150493 53.8790886088354,-2.37641696820908 53.8790886088354))"
1703,Burgh le Marsh,"Old School House, High Street, Burgh le Marsh, Lincolnshire",PE24 5JS,"POLYGON((0.22053516317929 53.1471624008568,0.22053516317929 53.1760561234339,0.268610236843075 53.1760561234339,0.268610236843075 53.1471624008568,0.22053516317929 53.1471624008568))"
1558,Whalley,"Abbey Road, Whalley, Blackburn",BB7 9RS,"POLYGON((-2.43601506692582 53.8084331045309,-2.43601506692582 53.8373555541988,-2.38713227498101 53.8373555541988,-2.38713227498101 53.8084331045309,-2.43601506692582 53.8084331045309))"
1508,Colne,"Market Street, Colne",BB8 0AP,"POLYGON((-2.190413845559 53.843107833887,-2.190413845559 53.8720285749786,-2.14149325825789 53.8720285749786,-2.14149325825789 53.843107833887,-2.190413845559 53.843107833887))"
1556,Trawden,"Church Street, Trawden,      Colne",BB8 8RU,"POLYGON((-2.15947353508826 53.8307884366965,-2.15947353508826 53.8597090058238,-2.11056770287368 53.8597090058238,-2.11056770287368 53.8307884366965,-2.15947353508826 53.8307884366965))"
1495,Brierfield,"Colne Road, Brierfield",BB9 5HW,"POLYGON((-2.25848673364311 53.8097386124506,-2.25848673364311 53.8386599957145,-2.20960421443561 53.8386599957145,-2.20960421443561 53.8097386124506,-2.25848673364311 53.8097386124506))"
1534,Nelson,"Market Square, Nelson",BB9 7PU,"POLYGON((-2.24086505106817 53.8230200420836,-2.24086505106817 53.8519412404856,-2.19196726982898 53.8519412404856,-2.19196726982898 53.8230200420836,-2.24086505106817 53.8230200420836))"
1492,Barrowford,"Ann Street, Barrowford",BB9 8QH,"POLYGON((-2.24217908360909 53.8347828677771,-2.24217908360909 53.8637040181532,-2.1932675793964 53.8637040181532,-2.1932675793964 53.8347828677771,-2.24217908360909 53.8347828677771))"
1577,Drighlington,Moorland Road,BD11 1JZ,"POLYGON((-1.68706021802507 53.7386258596402,-1.68706021802507 53.7675422896377,-1.63826923887554 53.7675422896377,-1.63826923887554 53.7386258596402,-1.68706021802507 53.7386258596402))"
192,Local Studies,"Margaret McMillan Tower, Princes Way, Bradford",BD1 1NN,"POLYGON((-1.77954278347362 53.7760062251577,-1.77954278347362 53.8049235263276,-1.73070666132092 53.8049235263276,-1.73070666132092 53.7760062251577,-1.77954278347362 53.7760062251577))"
177,City Library,"Centenary Square, Bradford",BD1 1SD,"POLYGON((-1.77951399963455 53.7786036986765,-1.77951399963455 53.8075209869114,-1.73067486097119 53.8075209869114,-1.73067486097119 53.7786036986765,-1.77951399963455 53.7786036986765))"
201,Thornton,"Market Street, Thornton, Bradford",BD13 3HW,"POLYGON((-1.87054106157162 53.7763815302107,-1.87054106157162 53.8052997918862,-1.82170287774308 53.8052997918862,-1.82170287774308 53.7763815302107,-1.87054106157162 53.7763815302107))"
179,Denholme,"Mechanics Institute, Denholme, Bradford",BD13 4BL,"POLYGON((-1.9186371685055 53.7879828065242,-1.9186371685055 53.8169014909848,-1.86978469531262 53.8169014909848,-1.86978469531262 53.7879828065242,-1.9186371685055 53.7879828065242))"
178,Clayton,"Old School House, Clayton Lane, Bradford",BD14 6AY,"POLYGON((-1.84417208234872 53.7688400111944,-1.84417208234872 53.7977580381623,-1.79534311436673 53.7977580381623,-1.79534311436673 53.7688400111944,-1.84417208234872 53.7688400111944))"
203,Wilsden,"Village Hall, Townfield, Wilsden, Bradford",BD15 0HT,"POLYGON((-1.88631944276391 53.8075259495633,-1.88631944276391 53.8364442194001,-1.83744478087178 53.8364442194001,-1.83744478087178 53.8075259495633,-1.88631944276391 53.8075259495633))"
176,Café West Allerton,"Library @ Cafe West , Wanstead Crescent, Allerton, Bradford",BD15 7PA,"POLYGON((-1.84477477029844 53.7865023137049,-1.84477477029844 53.8154202611396,-1.7959252754646 53.8154202611396,-1.7959252754646 53.7865023137049,-1.84477477029844 53.7865023137049))"
173,Bingley,"5 Rise Shopping Centre, Bingley",BD16 1AJ,"POLYGON((-1.86167293120282 53.8328681347323,-1.86167293120282 53.8617860315075,-1.81276917883221 53.8617860315075,-1.81276917883221 53.8328681347323,-1.86167293120282 53.8328681347323))"
172,Baildon,"Hallcliffe, Baildon, Shipley",BD17 6ND,"POLYGON((-1.78851706493418 53.8387690488974,-1.78851706493418 53.8676861434062,-1.73960774285761 53.8676861434062,-1.73960774285761 53.8387690488974,-1.78851706493418 53.8387690488974))"
204,Wrose,"Wrose Road, Shipley",BD18 1HX,"POLYGON((-1.78035879177694 53.8145213469235,-1.78035879177694 53.8434384699707,-1.73147786933297 53.8434384699707,-1.73147786933297 53.8145213469235,-1.78035879177694 53.8145213469235))"
197,Shipley,"2 Wellcroft, Shipley",BD18 3QH,"POLYGON((-1.80325207060443 53.8183674602792,-1.80325207060443 53.8472848134615,-1.75436624941231 53.8472848134615,-1.75436624941231 53.8183674602792,-1.80325207060443 53.8183674602792))"
1442,Cleckheaton Library,"Whitcliffe Road, Cleckheaton",BD19 3DX,"POLYGON((-1.74661207536042 53.7115712452571,-1.74661207536042 53.7404884933456,-1.6978512626369 53.7404884933456,-1.6978512626369 53.7115712452571,-1.74661207536042 53.7115712452571))"
198,Silsden,"Silsden Town Hall, Kirkgate, Silsden, Keighley",BD20 0AJ,"POLYGON((-1.96229794318725 53.8980337773151,-1.96229794318725 53.9269523448651,-1.91331641894595 53.9269523448651,-1.91331641894595 53.8980337773151,-1.96229794318725 53.8980337773151))"
189,Keighley,"North Street, Keighley",BD21 3RY,"POLYGON((-1.9338096608484 53.853058678744,-1.9338096608484 53.88197719415,-1.88488114945091 53.88197719415,-1.88488114945091 53.853058678744,-1.9338096608484 53.853058678744))"
183,Haworth,,BD22 8EL,"POLYGON((-1.98365680099675 53.8176014136182,-1.98365680099675 53.8465205695577,-1.93476882945917 53.8465205695577,-1.93476882945917 53.8176014136182,-1.98365680099675 53.8176014136182))"
191,Lees,,BD22 9DL,"POLYGON((-1.95938857620601 53.8207905753291,-1.95938857620601 53.8497094904781,-1.91049727172639 53.8497094904781,-1.91049727172639 53.8207905753291,-1.95938857620601 53.8207905753291))"
195,Oxenhope,,BD22 9LJ,"POLYGON((-1.97690652514924 53.7970974842119,-1.97690652514924 53.8260166775715,-1.92804251967801 53.8260166775715,-1.92804251967801 53.7970974842119,-1.97690652514924 53.7970974842119))"
180,Eccleshill,"Bolton Road, Bradford",BD2 4SR,"POLYGON((-1.75510127017088 53.8025944076127,-1.75510127017088 53.8315113087158,-1.7062347005777 53.8315113087158,-1.7062347005777 53.8025944076127,-1.75510127017088 53.8025944076127))"
205,Wyke,"Appleton Academy, Woodside Road, Wyke, Bradford",BD12 8AL,"POLYGON((-1.79577433526057 53.7280330463143,-1.79577433526057 53.7569507576117,-1.74699355158663 53.7569507576117,-1.74699355158663 53.7280330463143,-1.79577433526057 53.7280330463143))"
196,Queensbury,"Victoria Hall, Queensbury, Bradford",BD13 1AB,"POLYGON((-1.86680101440881 53.754248225309,-1.86680101440881 53.7831665564082,-1.81798858567077 53.7831665564082,-1.81798858567077 53.754248225309,-1.86680101440881 53.754248225309))"
215,Tokyngton,"Monks Park, Wembley",HA9 6JE,"POLYGON((-0.294987999877084 51.5337264653647,-0.294987999877084 51.562628777771,-0.248631342777287 51.562628777771,-0.248631342777287 51.5337264653647,-0.294987999877084 51.5337264653647))"
199,St Augustine's,"St. Augustine's Centre, Otley Road, Bradford",BD3 0DN,"POLYGON((-1.76598223216786 53.7879139315874,-1.76598223216786 53.816831025254,-1.7171325278571 53.816831025254,-1.7171325278571 53.7879139315874,-1.76598223216786 53.7879139315874))"
200,Thornbury,"The Thornbury Centre, Leeds Old Road, Thornbury, Bradford",BD3 8JX,"POLYGON((-1.73992777035828 53.7853744776805,-1.73992777035828 53.8142912915927,-1.69108151092195 53.8142912915927,-1.69108151092195 53.7853744776805,-1.73992777035828 53.7853744776805))"
190,Laisterdyke,"Manse Street, Laisterdyke, Bradford",BD3 8RP,"POLYGON((-1.74509906762641 53.7788433289304,-1.74509906762641 53.8077602330212,-1.69626029765318 53.8077602330212,-1.69626029765318 53.7788433289304,-1.74509906762641 53.7788433289304))"
174,Bolling Hall,"Bolling Hall, Bowling Hall Road, Bradford",BD4 7LP,"POLYGON((-1.76343678022152 53.7653485495974,-1.76343678022152 53.7942657246199,-1.71461333283564 53.7942657246199,-1.71461333283564 53.7653485495974,-1.76343678022152 53.7653485495974))"
186,Holme Wood,"Broadstone Way, Bradford",BD4 9DY,"POLYGON((-1.73490401946227 53.7634137688386,-1.73490401946227 53.7923306324375,-1.68608335945107 53.7923306324375,-1.68608335945107 53.7634137688386,-1.73490401946227 53.7634137688386))"
202,Wibsey,"North Road, Wibsey, Bradford",BD6 1TR,"POLYGON((-1.80154574660149 53.7517094162345,-1.80154574660149 53.7806270748373,-1.75273741881327 53.7806270748373,-1.75273741881327 53.7517094162345,-1.80154574660149 53.7517094162345))"
182,Great Horton,"69 Beldon Road, Bradford",BD7 3PE,"POLYGON((-1.80998739695184 53.7636428684133,-1.80998739695184 53.792560559736,-1.76116507123515 53.792560559736,-1.76116507123515 53.7636428684133,-1.80998739695184 53.7636428684133))"
193,Manningham,"Carlisle Road, Bradford",BD8 8BB,"POLYGON((-1.79628767006829 53.7912378077155,-1.79628767006829 53.8201552174551,-1.74743354066958 53.8201552174551,-1.74743354066958 53.7912378077155,-1.79628767006829 53.7912378077155))"
185,Heaton,,BD9 4AX,"POLYGON((-1.80947732844316 53.8025958952669,-1.80947732844316 53.8315133919006,-1.76060975037408 53.8315133919006,-1.76060975037408 53.8025958952669,-1.80947732844316 53.8025958952669))"
184,Haworth Road,"Haworth Road, Bradford",BD9 6LP,"POLYGON((-1.83705127831804 53.8009881456136,-1.83705127831804 53.8299059420908,-1.78818507682952 53.8299059420908,-1.78818507682952 53.8009881456136,-1.83705127831804 53.8009881456136))"
154,Ensbury Park,"31 Columbia Road, Bournemouth",BH10 4DZ,"POLYGON((-1.90990290817325 50.7374326516052,-1.90990290817325 50.7663662895153,-1.86429405715714 50.7663662895153,-1.86429405715714 50.7374326516052,-1.90990290817325 50.7374326516052))"
159,West Howe Library,"Cunningham Crescent, Bournemouth",BH11 8DU,"POLYGON((-1.93256046566717 50.7436751282767,-1.93256046566717 50.7726089552611,-1.88694520029639 50.7726089552611,-1.88694520029639 50.7436751282767,-1.93256046566717 50.7436751282767))"
155,Kinson Hub,"The Kinson Hub, Wimborne Road, Bournemouth",BH11 9AW,"POLYGON((-1.9246318665106 50.7547117235598,-1.9246318665106 50.783645418885,-1.87900599012913 50.783645418885,-1.87900599012913 50.7547117235598,-1.9246318665106 50.7547117235598))"
2278,Bearwood community library,King John Avenue,BH11 9TF,"POLYGON((-1.95493679926837 50.7537528862489,-1.95493679926837 50.782686875982,-1.90931139866856 50.782686875982,-1.90931139866856 50.7537528862489,-1.95493679926837 50.7537528862489))"
530,Hillifields,"St Peters' Community Centre, Charles Street, Hillfields",CV1 5NP,"POLYGON((-1.52468473836034 52.3983555419579,-1.52468473836034 52.4272765012912,-1.47738943201826 52.4272765012912,-1.47738943201826 52.3983555419579,-1.52468473836034 52.3983555419579))"
2279,Bearwood primary school community library,Baron's Road,BH11 9UN,"POLYGON((-1.95991218855545 50.7560037946455,-1.95991218855545 50.7849378199155,-1.9142845247052 50.7849378199155,-1.9142845247052 50.7560037946455,-1.95991218855545 50.7560037946455))"
2289,Rossmore Library,Herbert Avenue,BH12 4HR,"POLYGON((-1.95806534196384 50.7278018905671,-1.95806534196384 50.7567360393133,-1.9124651172748 50.7567360393133,-1.9124651172748 50.7278018905671,-1.95806534196384 50.7278018905671))"
2290,Talbot Community Library,"Talbot Primary School, Talbot Drive, Wallisdown",BH12 5ED,"POLYGON((-1.93134751030678 50.729627681709,-1.93134751030678 50.7585615671603,-1.88574591303594 50.7585615671603,-1.88574591303594 50.729627681709,-1.93134751030678 50.729627681709))"
2287,Parkstone Library,Britannia Road,BH14 8AZ,"POLYGON((-1.97723631390805 50.7074514100941,-1.97723631390805 50.7363858389681,-1.93165556092038 50.7363858389681,-1.93165556092038 50.7074514100941,-1.97723631390805 50.7074514100941))"
2288,Poole Central Library,Dolphin Centre,BH15 1QE,"POLYGON((-2.00245224541829 50.7041940150621,-2.00245224541829 50.7331286900503,-1.95687428991362 50.7331286900503,-1.95687428991362 50.7041940150621,-2.00245224541829 50.7041940150621))"
2286,Oakdale Library,Wimborne Road,BH15 3EF,"POLYGON((-2.00117783530229 50.7196072534079,-2.00117783530229 50.7485418399403,-1.95558494186608 50.7485418399403,-1.95558494186608 50.7196072534079,-2.00117783530229 50.7196072534079))"
2285,Hamworthy Library,Blandford Road,BH15 4BG,"POLYGON((-2.0249868350564 50.699501427018,-2.0249868350564 50.7284363261006,-1.97941311418984 50.7284363261006,-1.97941311418984 50.699501427018,-2.0249868350564 50.699501427018))"
782,Upton,"Corner House, Upton Cross,  Poole",BH16 5PW,"POLYGON((-2.05150083462098 50.7243715034728,-2.05150083462098 50.7533065087111,-2.00590261806021 50.7533065087111,-2.00590261806021 50.7243715034728,-2.05150083462098 50.7243715034728))"
773,Lytchett Matravers,"High Street, Lytchett Matravers",BH16 6BG,"POLYGON((-2.10102863958402 50.7434129037986,-2.10102863958402 50.7723482276493,-2.05541127059277 50.7723482276493,-2.05541127059277 50.7434129037986,-2.10102863958402 50.7434129037986))"
2284,Creekmoor Library,34 Northmead Drive,BH17 7XZ,"POLYGON((-2.02684422809388 50.7273696851242,-2.02684422809388 50.7563044613742,-1.98124343731764 50.7563044613742,-1.98124343731764 50.7273696851242,-2.02684422809388 50.7273696851242))"
2283,Canford Heath Library,Mitchell Road,BH17 8UE,"POLYGON((-1.9871616253536 50.7272836440448,-1.9871616253536 50.7562180650193,-1.94156147889912 50.7562180650193,-1.94156147889912 50.7272836440448,-1.9871616253536 50.7272836440448))"
781,Swanage,"High Street, Swanage",BH19 2NU,"POLYGON((-1.9801169169921 50.5939906030563,-1.9801169169921 50.6229256253448,-1.9346458336524 50.6229256253448,-1.9346458336524 50.5939906030563,-1.9801169169921 50.5939906030563))"
784,Wareham,"South Street, Wareham",BH20 4LR,"POLYGON((-2.13216933252782 50.6706996825542,-2.13216933252782 50.6996356185543,-2.08662211041866 50.6996356185543,-2.08662211041866 50.6706996825542,-2.13216933252782 50.6706996825542))"
2291,Upton Country Park Community Library,"Upton Country Park Tea Rooms, Poole Road, Upton",BH17 7BJ,"POLYGON((-2.03394071683095 50.7220635038901,-2.03394071683095 50.7509983687831,-1.98834498067858 50.7509983687831,-1.98834498067858 50.7220635038901,-2.03394071683095 50.7220635038901))"
256,Southmead,"Greystoke Avenue, Southmead",BS10 6AS,"POLYGON((-2.6260619726505 51.4888302771881,-2.6260619726505 51.5177649452953,-2.57969937816938 51.5177649452953,-2.57969937816938 51.4888302771881,-2.6260619726505 51.4888302771881))"
763,Corfe Castle,"East Street, Corfe Castle, Wareham",BH20 5EE,"POLYGON((-2.07681306314645 50.6219169895311,-2.07681306314645 50.6508527206814,-2.03131370747521 50.6508527206814,-2.03131370747521 50.6219169895311,-2.07681306314645 50.6219169895311))"
788,Wool,"D'Urberville Centre, Colliers Lane  Wool",BH20 6DL,"POLYGON((-2.25056717334006 50.6633065426839,-2.25056717334006 50.6922433842819,-2.20502573945776 50.6922433842819,-2.20502573945776 50.6633065426839,-2.25056717334006 50.6633065426839))"
787,Wimborne,"Crown Mead, Wimborne",BH21 1HH,"POLYGON((-2.00932474398594 50.7847779472178,-2.00932474398594 50.813712281533,-1.96366835205814 50.813712281533,-1.96366835205814 50.7847779472178,-2.00932474398594 50.7847779472178))"
762,Colehill,"Middlehill Road, Colehill, Wimborne",BH21 2HL,"POLYGON((-1.97385991911794 50.7932936439124,-1.97385991911794 50.8222276129989,-1.92819573712303 50.8222276129989,-1.92819573712303 50.7932936439124,-1.97385991911794 50.7932936439124))"
