OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00062009,E01012296,291,4,2,2,4,4,0,1,7,6,2,4,2,4,3,4,2,1,4,1,2,1,3,2,3,5,3,4,2,2,1,7,3,4,3,4,1,3,6,4,4,2,2,2,6,1,1,5,6,4,4,8,5,7,2,3,4,7,10,6,7,2,3,5,9,3,4,2,3,3,5,1,2,1,2,2,2,4,2,7,1,2,2,0,0,4,1,3,0,0,0,0
E00062010,E01012296,302,0,4,4,2,5,4,3,2,5,3,3,6,4,0,1,1,2,1,5,2,4,5,4,3,4,1,2,1,2,5,2,1,6,3,5,5,5,2,2,3,4,3,6,5,2,3,4,4,2,5,9,5,5,5,6,4,6,4,2,3,7,2,4,5,4,8,4,3,6,3,4,6,3,4,4,1,3,1,4,0,2,5,1,3,1,2,0,0,0,1,2
E00062014,E01012296,216,2,3,0,2,0,1,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,1,2,1,2,2,3,4,2,3,0,3,0,4,3,2,4,2,3,3,2,2,2,4,0,4,2,4,5,6,1,4,6,4,4,4,5,6,3,4,7,6,6,3,7,3,1,1,3,2,2,1,7,4,3,3,4,1,1,5,1,3,1,2,1,0,2
E00062004,E01012297,325,4,2,1,1,5,4,1,7,6,6,5,3,2,2,8,2,3,4,7,2,0,2,4,2,2,1,3,3,2,0,2,2,1,5,3,2,3,1,2,1,7,4,7,6,4,4,4,4,5,8,10,7,2,6,4,9,8,8,6,2,2,5,1,3,2,2,5,4,6,8,4,7,6,5,5,4,3,2,3,1,0,1,1,4,1,3,1,0,1,2,2
E00062007,E01012297,427,3,5,2,6,5,8,6,8,2,4,3,6,5,2,7,5,7,8,4,6,4,5,4,7,5,2,2,7,5,2,5,6,8,6,8,4,4,3,5,6,5,6,6,8,8,10,7,5,13,9,11,7,7,8,9,11,5,8,5,5,8,11,8,6,4,6,3,1,5,0,1,1,2,4,0,0,2,4,1,3,0,0,2,0,0,2,0,0,0,0,0
E00062011,E01012297,304,0,2,2,2,4,4,1,2,4,5,1,8,1,4,3,4,4,3,2,2,1,5,1,2,2,2,3,4,2,1,1,0,4,2,1,1,6,2,1,3,3,4,5,5,8,3,4,4,5,4,1,6,5,5,3,3,8,4,10,5,4,1,5,4,2,5,6,7,7,9,7,3,8,4,6,8,4,1,4,1,1,3,3,2,0,0,1,0,0,0,1
E00062012,E01012297,315,1,3,0,1,4,3,4,1,0,3,2,6,2,3,2,2,3,1,2,6,2,6,5,3,8,3,3,1,2,4,3,2,7,5,1,2,1,3,2,4,2,5,5,5,4,2,3,4,5,8,6,10,9,12,7,11,14,5,11,8,10,2,6,2,2,5,2,4,5,7,1,4,0,4,1,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,1
E00062013,E01012297,329,4,4,2,5,2,1,5,5,5,3,4,2,1,5,5,4,6,9,6,3,6,3,4,6,5,4,6,3,3,4,5,7,4,2,8,3,4,6,4,5,4,5,7,3,7,13,6,4,5,6,5,7,4,6,7,13,8,8,5,4,5,6,4,3,0,1,2,1,1,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00174157,E01012297,187,0,3,0,0,1,0,3,2,4,4,4,3,1,4,5,1,2,3,1,2,0,5,2,1,1,3,0,0,3,0,2,3,4,2,2,0,4,3,1,3,3,4,0,2,4,3,3,1,6,4,2,1,6,4,4,6,1,2,1,4,2,2,1,2,1,4,1,0,2,4,1,0,0,2,3,1,3,1,1,2,0,3,1,0,1,1,0,1,0,0,4
E00174158,E01012297,298,2,4,6,3,5,6,6,2,5,9,2,11,6,6,4,2,14,6,0,4,4,2,4,3,2,2,1,7,2,2,3,4,4,2,3,3,3,6,3,2,7,9,5,9,10,10,7,6,4,3,6,4,4,5,8,0,3,5,4,3,3,2,2,0,1,1,1,3,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
E00174190,E01012297,317,2,4,2,3,2,5,2,0,4,5,6,7,4,3,1,8,8,6,1,3,5,2,5,7,4,2,1,1,5,3,4,2,1,0,3,3,3,5,4,2,7,3,5,2,8,7,2,7,4,11,12,11,8,9,11,9,4,3,5,10,5,7,2,3,5,3,0,3,3,3,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
E00062018,E01012298,351,1,0,2,0,3,4,3,2,4,4,3,3,3,1,6,4,9,1,3,0,2,0,5,4,5,3,3,3,1,0,2,3,1,0,3,2,3,4,2,2,5,3,5,5,5,3,6,2,0,3,5,7,6,8,8,7,9,8,4,7,4,5,5,6,7,7,5,7,3,7,4,8,13,8,13,2,4,6,2,4,4,2,2,1,2,2,1,2,0,2,3
E00062020,E01012298,363,6,5,4,8,8,4,1,0,3,5,9,2,6,5,5,4,2,1,4,1,3,1,2,4,2,3,1,4,4,2,1,3,4,9,4,4,3,6,2,7,3,3,8,7,7,6,3,4,4,5,4,4,8,1,5,5,8,9,4,5,14,9,16,11,5,9,6,3,5,7,3,1,4,3,3,2,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0
E00062028,E01012298,371,8,2,8,2,4,1,3,4,2,2,2,3,11,7,4,6,3,8,5,2,5,1,5,2,6,5,1,2,1,2,4,2,4,3,4,2,4,2,3,2,3,8,4,6,6,9,8,4,8,9,6,4,8,8,5,7,9,9,6,7,6,5,5,5,10,4,10,2,5,8,6,4,5,1,1,1,1,2,2,0,0,0,0,0,1,1,1,0,0,1,3
E00062041,E01012298,304,1,0,3,0,2,2,2,1,1,2,5,3,2,2,1,4,1,3,3,1,0,1,2,1,2,1,1,1,3,1,1,1,3,1,1,1,0,1,1,1,2,0,3,6,6,5,4,4,4,1,6,4,1,2,5,3,3,3,4,6,5,4,1,7,9,12,7,10,1,2,12,16,8,6,11,4,3,4,5,3,2,5,5,4,5,7,4,0,4,3,0
E00062025,E01012299,328,1,3,4,3,6,5,6,7,5,5,3,3,5,3,7,11,3,8,8,3,0,1,2,3,6,2,1,2,0,1,4,10,1,7,4,1,3,3,2,4,2,4,4,7,6,2,5,6,3,5,11,6,8,2,7,5,4,7,3,2,4,2,1,1,4,5,3,4,3,3,1,5,1,1,3,3,3,1,2,1,3,2,3,3,7,2,1,0,0,0,1
E00062026,E01012299,307,1,4,0,3,1,2,6,3,5,0,4,1,6,5,4,2,2,0,0,1,0,0,2,4,13,7,7,9,13,5,12,12,4,4,8,7,6,2,0,2,0,3,1,6,6,10,5,1,5,3,4,4,5,1,2,2,6,7,4,8,3,7,6,2,5,2,1,2,4,2,2,1,3,3,2,0,3,2,1,1,0,1,0,0,0,0,0,0,2,0,2
E00062039,E01012299,296,9,3,2,1,0,1,0,1,2,2,2,2,1,4,0,1,0,3,0,3,3,0,7,2,9,9,13,10,3,9,4,4,1,9,11,4,5,2,2,4,5,2,9,6,7,3,2,6,3,7,2,1,4,4,4,4,6,4,6,2,1,4,4,5,0,3,7,1,6,0,3,3,1,3,1,2,4,0,5,2,2,1,0,2,0,0,0,1,0,0,0
E00062040,E01012299,280,2,4,2,2,1,1,6,4,6,1,2,2,1,0,2,1,1,0,2,1,2,4,2,3,5,8,11,3,5,11,5,3,8,2,5,4,4,6,3,2,1,4,4,6,5,4,2,8,1,6,2,2,4,4,5,3,3,6,3,1,2,2,5,2,3,4,3,5,5,1,0,3,2,2,0,0,2,1,3,5,4,2,2,1,3,1,0,2,2,0,2
E00062042,E01012299,327,4,5,2,0,3,8,1,6,14,8,3,9,3,3,2,2,3,2,6,3,2,3,3,1,1,4,5,4,0,0,3,3,2,1,0,1,2,4,3,5,0,7,7,5,2,3,5,8,4,8,8,2,6,3,3,1,3,5,7,1,6,2,4,3,3,5,6,8,3,6,5,3,6,5,3,1,5,6,4,3,2,3,0,2,2,2,2,2,1,1,1
E00062021,E01012300,281,0,2,3,3,2,2,2,5,6,7,3,3,3,3,0,3,2,3,0,1,3,1,2,1,4,2,3,3,2,2,2,6,2,3,1,5,1,0,1,4,0,2,4,3,3,1,5,5,6,4,6,4,6,9,1,8,4,3,5,3,0,1,1,8,1,1,2,4,3,11,5,2,2,6,5,2,4,5,5,2,6,2,2,4,1,3,2,2,2,0,4
E00062024,E01012300,201,0,2,0,1,0,0,2,0,3,3,0,2,0,1,3,1,1,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1,3,2,2,1,5,2,1,3,0,1,3,2,3,2,5,3,4,1,2,3,6,8,2,3,3,3,3,3,3,4,4,4,4,4,4,2,3,2,5,3,5,2,3,3,3,2,6,4,4,5,5,3,2,0,2,2,0,0,1
E00062027,E01012300,251,0,4,1,5,1,5,1,5,2,0,2,2,0,1,1,2,5,2,3,2,0,4,4,3,0,3,3,3,2,3,4,3,3,1,1,4,9,2,1,1,2,1,0,2,5,4,4,1,1,1,7,5,4,2,4,8,5,3,2,3,6,3,2,5,3,8,4,6,4,5,2,3,3,4,3,2,4,2,4,4,3,2,1,1,2,0,3,0,0,0,0
E00062030,E01012300,246,1,7,2,0,1,3,10,2,4,2,4,2,3,2,1,4,0,2,3,2,1,1,3,0,2,1,1,2,7,4,5,3,2,2,6,6,3,2,4,1,1,3,2,2,5,3,4,2,2,3,5,2,5,2,6,2,3,1,8,4,3,6,4,3,3,4,6,5,4,1,1,6,0,0,3,1,0,4,4,1,4,1,0,2,0,0,0,1,1,0,2
E00062031,E01012300,244,5,4,2,3,3,4,3,6,2,2,1,1,2,3,4,2,0,0,2,2,2,2,3,1,1,5,4,5,5,4,1,3,2,4,0,2,3,2,2,1,1,2,2,1,4,3,2,2,3,2,2,4,4,1,0,2,0,1,1,3,2,2,3,6,4,3,5,2,1,7,3,4,5,5,3,1,7,4,6,5,4,2,1,1,3,3,0,1,1,0,7
E00062032,E01012300,297,3,6,3,8,5,3,3,6,6,3,5,4,5,1,4,6,2,5,2,4,2,3,2,2,6,3,3,2,3,1,5,3,8,8,7,6,5,4,2,8,4,2,5,4,5,2,0,2,4,2,5,4,4,6,6,5,2,5,2,0,2,3,5,4,2,2,4,0,1,3,3,1,3,2,1,2,2,1,6,1,0,1,1,1,2,0,3,0,1,0,4
E00062017,E01012301,376,3,4,5,5,3,3,4,3,0,2,2,6,2,4,3,3,3,8,3,2,6,1,7,3,5,2,6,4,2,4,3,2,9,3,5,3,7,6,1,1,1,4,9,1,3,4,6,7,5,6,5,6,7,9,9,2,8,5,4,5,6,8,5,6,8,4,12,7,9,9,6,5,6,2,2,3,3,3,0,3,3,1,2,2,1,2,0,1,0,0,3
E00062019,E01012301,387,1,3,4,7,5,3,3,1,6,3,4,2,2,7,4,7,4,7,5,3,1,4,6,7,3,4,2,2,1,4,1,5,2,3,2,2,1,6,5,4,5,4,2,2,4,7,4,10,5,13,6,8,9,6,7,5,9,13,11,11,8,1,4,13,1,15,11,5,4,4,5,2,2,4,3,4,0,2,3,0,1,1,0,1,2,2,1,1,0,0,0
E00062022,E01012301,258,2,1,2,3,2,1,2,1,1,3,0,1,0,0,0,2,0,1,3,3,3,0,0,2,1,1,1,1,0,0,1,1,0,4,3,2,4,3,2,3,2,2,3,2,4,2,3,0,9,4,1,4,4,1,2,4,3,4,5,8,1,4,5,5,5,3,7,5,11,12,6,8,2,7,5,4,3,3,6,8,0,1,0,2,1,3,6,0,2,0,6
E00062023,E01012301,311,5,4,3,3,4,2,7,3,7,3,6,3,1,7,4,2,4,4,4,1,1,0,1,3,8,2,2,2,3,4,2,7,10,5,5,4,9,7,6,1,5,3,3,3,7,5,7,6,2,5,1,4,3,4,7,1,1,4,4,5,6,2,1,8,3,1,3,5,5,3,5,2,2,4,3,4,4,0,2,0,0,1,1,1,0,1,4,1,0,0,0
E00062015,E01012302,290,6,7,2,3,1,2,6,1,6,1,6,4,3,4,4,2,6,2,5,1,4,1,6,3,2,3,4,4,0,3,4,4,9,6,4,3,3,7,3,4,2,2,3,2,7,5,6,3,3,4,3,2,2,4,6,4,9,6,8,5,3,5,3,1,2,6,8,0,1,2,3,1,5,0,1,1,1,3,3,0,1,1,1,0,0,0,0,1,0,0,2
E00062029,E01012302,369,1,3,2,2,5,6,2,4,4,9,5,2,4,5,3,3,4,5,2,3,2,4,3,5,2,3,2,3,1,1,4,4,4,1,3,2,0,5,5,4,3,3,6,3,6,3,3,3,5,8,9,5,3,7,2,8,5,3,4,3,6,7,6,3,5,5,3,8,6,6,7,5,8,1,5,4,4,5,8,5,4,1,2,3,1,5,1,0,1,0,20
E00062033,E01012302,357,0,3,2,7,2,3,5,4,4,2,5,4,5,4,7,8,2,4,5,1,0,3,1,3,2,3,6,3,3,5,0,3,3,5,1,5,4,3,2,2,7,1,10,3,4,6,2,6,1,5,6,1,1,6,4,2,3,4,8,9,9,8,4,6,7,7,8,9,6,10,5,11,5,8,7,4,2,6,1,2,1,0,1,2,1,2,0,0,1,1,0
E00062035,E01012302,267,2,3,2,1,1,2,1,3,2,2,2,4,2,3,0,3,2,4,2,1,3,2,1,3,2,5,4,2,7,1,2,4,3,4,7,0,4,4,1,5,2,5,0,1,6,4,1,2,4,1,2,6,2,6,2,6,1,1,1,0,4,2,2,0,4,2,6,3,4,5,3,2,2,0,2,2,1,3,3,1,2,2,3,3,1,9,4,5,2,4,22
E00062016,E01012303,289,0,2,1,5,1,1,3,7,1,2,4,3,4,3,3,2,0,3,2,2,3,1,4,6,1,3,6,2,4,2,5,3,1,1,2,4,6,2,2,3,5,2,3,3,3,2,5,2,4,4,6,7,6,8,6,7,4,12,2,9,5,3,6,1,2,5,6,3,12,5,4,4,1,0,3,1,1,1,0,1,0,0,2,6,3,0,0,0,0,1,3
E00062034,E01012303,230,3,2,0,2,1,2,1,2,2,2,2,1,1,4,1,4,1,4,2,1,5,5,0,4,1,2,2,2,5,3,4,4,4,2,1,1,6,5,3,3,1,3,3,7,3,3,1,3,3,6,4,2,3,3,0,2,6,4,3,5,8,6,2,6,2,2,5,2,2,2,1,1,2,2,1,2,4,0,4,1,0,2,0,0,2,0,3,1,0,0,2
E00062036,E01012303,336,6,6,5,5,4,4,3,4,2,0,4,2,3,7,1,1,3,0,2,0,2,1,3,2,5,3,2,5,4,5,3,4,9,10,5,6,1,5,12,5,3,4,7,5,2,3,8,8,5,7,2,4,4,1,4,1,6,1,4,6,6,6,4,5,5,6,7,5,5,5,5,2,7,1,2,0,3,4,3,2,1,3,2,0,2,1,1,1,1,0,2
E00062037,E01012303,311,5,8,2,8,6,0,5,4,1,1,2,5,2,4,2,0,1,2,3,3,0,5,0,3,2,0,4,6,4,5,4,3,4,4,4,5,6,4,5,5,7,4,3,3,2,2,6,5,6,6,4,2,1,2,2,2,8,9,3,6,5,4,9,10,7,5,8,7,3,4,3,4,1,1,0,2,3,1,1,0,2,1,5,1,1,0,0,0,0,0,3
E00062038,E01012303,281,7,5,2,4,6,3,3,2,4,1,7,2,2,0,5,3,0,4,0,1,1,0,2,2,3,5,4,6,5,5,5,2,3,5,4,6,6,6,8,1,6,1,3,1,5,8,2,4,1,5,4,4,4,3,5,2,9,3,6,4,4,6,6,4,3,6,3,2,5,1,3,1,1,3,3,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,2
E00062046,E01012304,209,2,2,3,2,2,1,2,2,1,0,2,1,2,3,1,0,1,2,2,4,2,1,2,3,1,1,1,5,5,3,0,2,3,2,1,1,2,4,1,5,1,1,1,3,2,2,1,3,4,1,0,3,2,2,2,3,1,2,3,4,6,5,2,5,2,0,6,4,4,2,5,0,6,3,2,7,1,5,2,4,1,2,0,2,0,3,2,1,0,1,5
E00062047,E01012304,335,4,2,5,5,1,4,0,2,1,2,1,2,2,2,4,6,7,8,12,8,5,7,6,8,6,8,3,4,6,3,1,2,3,4,3,1,3,5,8,4,4,5,9,6,4,3,2,6,3,5,8,3,1,3,5,7,3,7,3,2,2,1,6,4,0,3,6,4,4,4,5,2,4,1,1,1,2,0,5,3,1,1,2,2,3,3,2,1,0,0,5
E00062048,E01012304,190,5,3,4,2,2,1,4,0,0,2,2,1,0,2,1,0,4,1,1,3,5,3,5,5,6,5,3,2,3,5,4,6,4,6,2,4,2,2,2,1,4,1,2,5,1,5,3,0,1,5,1,0,4,4,3,1,0,1,5,4,1,2,2,2,0,2,3,1,2,1,2,0,1,2,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0
E00062055,E01012304,222,2,2,2,2,2,3,1,1,1,2,3,3,1,1,1,0,3,2,4,6,0,1,4,5,4,7,4,1,3,5,3,5,4,4,1,3,2,0,3,1,7,2,5,3,3,2,2,4,0,5,4,4,3,3,4,2,4,3,5,3,1,1,5,1,2,1,0,1,4,1,1,1,1,1,3,0,1,7,5,2,1,1,1,2,1,0,1,1,0,1,4
E00062056,E01012304,199,0,0,1,1,0,2,0,1,2,0,0,1,0,1,0,1,0,3,5,1,1,1,0,2,0,3,2,0,3,1,0,0,1,1,2,0,1,2,0,0,3,4,1,1,4,1,5,0,3,1,3,8,6,5,6,2,5,4,5,5,7,1,2,6,5,1,8,5,5,5,1,4,4,0,3,4,0,5,5,4,2,3,3,1,0,0,0,0,0,1,3
E00062043,E01012305,422,4,9,6,5,6,6,3,3,5,0,4,2,1,1,4,3,3,6,2,2,4,3,9,9,10,9,8,10,7,5,10,6,6,12,6,3,4,9,7,6,6,8,3,6,6,4,11,5,11,9,7,5,1,3,3,3,5,9,4,4,1,7,1,2,4,4,4,6,5,7,4,3,4,1,3,3,2,3,2,1,1,6,1,1,1,1,2,4,4,0,3
E00062044,E01012305,308,7,5,5,5,4,5,9,6,3,0,5,0,5,1,2,4,6,2,2,2,3,3,2,5,9,5,6,4,5,3,5,3,4,5,5,5,4,1,4,7,4,7,2,4,2,5,3,0,8,7,4,6,1,6,7,3,4,4,5,5,4,3,1,5,8,3,5,4,1,0,2,1,0,0,3,2,0,0,0,1,0,3,1,2,0,1,0,0,0,1,4
E00062053,E01012305,239,5,4,4,3,5,6,1,6,2,2,2,2,1,1,3,1,2,0,4,1,5,2,4,3,8,4,3,6,2,2,8,7,8,1,7,6,4,1,5,2,2,6,3,5,2,2,2,3,2,2,3,1,3,1,3,2,2,0,1,2,2,2,4,4,2,0,2,3,3,3,2,1,1,2,0,2,0,0,2,2,2,1,2,0,0,2,1,2,0,2,0
E00062054,E01012305,265,5,6,4,2,1,4,4,2,2,1,1,0,0,1,2,1,2,2,2,4,3,10,4,5,10,8,6,8,5,5,5,9,4,3,4,3,4,5,3,3,1,1,8,5,10,3,2,2,5,3,8,4,1,1,5,6,1,2,1,1,3,0,4,3,5,2,5,1,1,3,0,2,2,0,1,0,1,2,1,1,0,2,0,1,0,0,0,1,1,0,0
E00062045,E01012306,276,1,0,2,4,3,0,4,4,3,2,5,3,1,7,2,5,3,4,7,5,1,3,2,0,3,5,4,3,5,4,7,6,1,1,2,3,7,4,3,4,2,4,2,2,1,7,3,3,2,10,5,3,6,4,4,5,2,3,6,4,5,2,3,3,3,3,4,2,3,8,0,4,2,5,3,1,1,4,0,1,0,2,0,1,0,1,2,1,1,0,0
E00062049,E01012306,261,3,1,1,1,2,1,1,3,4,2,0,2,3,5,7,1,6,9,5,2,1,4,4,2,3,5,1,1,1,0,4,5,5,3,2,0,4,0,3,3,2,0,3,2,4,2,10,9,2,5,3,4,7,7,2,4,2,7,4,3,3,4,10,5,5,3,7,0,4,3,2,5,1,1,1,3,0,2,1,0,1,2,2,1,2,0,0,0,1,0,0
E00062050,E01012306,310,4,3,5,2,3,2,2,2,1,2,3,4,1,4,1,4,1,3,2,2,2,3,3,2,3,6,4,7,2,2,3,1,3,4,0,3,9,4,3,2,6,2,1,2,1,1,4,1,3,3,7,6,6,2,4,4,2,7,6,6,3,5,5,2,0,1,5,5,3,5,2,5,6,4,4,2,5,3,1,6,1,5,4,4,3,3,2,4,5,2,14
E00062051,E01012306,274,1,1,2,1,5,2,1,4,2,2,8,2,9,3,2,5,2,0,3,5,4,1,5,3,8,1,4,5,0,1,1,2,5,0,1,8,5,5,5,7,2,6,2,0,2,6,2,3,3,3,5,6,6,8,2,5,4,7,8,1,8,6,4,4,2,2,2,4,1,3,4,2,1,2,0,1,2,3,1,1,0,0,1,2,2,0,1,1,2,0,0
E00062052,E01012306,369,3,2,8,2,5,2,4,1,1,2,3,5,7,3,5,7,3,5,2,3,3,4,4,5,5,6,4,3,9,4,4,6,1,3,5,6,4,5,9,2,2,3,2,1,3,1,2,4,1,6,1,3,5,8,6,3,5,4,5,5,5,6,4,4,2,4,2,4,1,5,3,5,2,4,3,1,2,4,1,3,5,1,7,5,5,5,4,2,4,4,27
E00062057,E01012307,225,0,1,0,2,1,2,2,0,2,2,0,3,1,1,2,2,0,2,3,4,1,1,0,0,0,0,2,1,1,0,2,0,3,0,1,1,1,3,2,0,1,3,2,3,0,2,2,2,2,3,5,2,3,2,1,3,5,4,4,1,6,1,4,1,7,4,5,6,6,9,5,4,7,5,4,2,9,2,2,2,3,10,4,3,5,3,1,2,0,1,3
E00062060,E01012307,345,2,2,3,5,5,2,6,2,4,2,2,1,5,1,3,3,2,3,2,3,3,3,5,3,5,7,5,10,3,6,7,3,7,7,7,5,4,4,5,5,5,3,3,2,5,4,12,2,5,6,3,3,4,6,0,3,5,2,6,5,5,6,2,1,3,2,3,1,8,4,3,1,5,6,3,3,3,6,5,4,8,3,1,1,1,2,0,3,1,1,4
E00062062,E01012307,282,5,5,2,1,7,2,4,3,4,2,2,5,3,4,3,5,4,3,6,5,7,4,4,1,7,8,6,0,2,2,2,7,3,7,2,5,6,4,3,5,4,4,4,2,6,0,3,9,2,7,1,4,4,4,2,2,5,2,5,3,2,3,2,1,2,4,3,3,2,1,3,3,3,0,2,4,2,0,0,0,1,1,0,6,0,0,0,1,0,0,0
E00062063,E01012307,403,11,5,6,6,7,4,7,3,7,4,3,2,7,2,4,6,8,2,5,7,6,4,7,4,7,8,7,3,5,6,9,13,5,10,5,3,2,5,4,6,3,5,3,10,6,6,7,5,7,3,11,3,2,8,4,7,5,4,9,3,2,5,4,4,8,2,4,2,1,2,3,1,3,1,2,4,2,2,5,2,2,2,1,1,0,1,1,0,0,0,0
E00062064,E01012307,255,3,6,7,4,2,6,5,2,0,6,1,4,5,6,3,4,2,4,6,5,3,6,2,5,5,6,4,4,5,1,2,3,3,4,5,2,5,0,2,1,3,2,6,2,4,3,2,5,3,3,2,1,2,4,4,3,4,5,2,0,0,1,2,0,3,1,4,1,1,2,4,4,0,1,2,2,4,1,0,3,3,2,2,1,0,0,0,0,1,0,1
E00062065,E01012307,312,7,7,5,7,4,6,5,3,1,3,6,3,5,5,0,2,2,6,5,4,4,3,8,5,3,4,4,5,2,15,6,9,4,5,7,5,3,5,2,7,6,3,5,5,1,6,7,12,3,3,6,5,4,2,1,1,6,5,2,4,4,4,1,2,1,3,0,3,2,1,3,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
E00062072,E01012309,425,7,7,7,6,3,5,9,6,4,7,7,2,1,4,4,2,3,6,5,2,3,5,1,2,5,7,5,10,6,3,11,12,12,5,3,6,6,6,5,5,2,2,8,9,6,2,9,5,3,6,6,7,10,8,6,6,6,5,6,3,4,9,6,4,2,5,3,7,3,4,4,1,4,3,2,4,2,5,3,3,2,2,1,2,0,0,7,0,3,0,0
E00062073,E01012309,320,0,2,1,3,4,4,3,8,4,3,3,2,5,8,1,7,2,5,7,0,2,1,3,2,3,5,3,3,3,7,4,2,3,0,0,8,5,3,2,8,2,4,3,3,7,9,4,4,4,6,6,7,6,5,9,7,9,9,5,7,9,3,5,4,0,2,2,3,2,3,2,3,2,2,2,2,2,1,3,2,0,1,2,2,1,0,0,1,2,0,2
E00062076,E01012309,459,1,3,2,4,2,2,3,4,7,4,2,11,4,8,4,6,7,6,5,6,4,1,6,2,3,4,3,7,3,7,2,3,6,8,5,5,2,4,4,9,4,13,6,8,5,6,11,4,11,10,14,13,14,11,10,6,8,10,12,8,7,6,5,5,4,3,3,2,9,4,0,6,3,4,2,2,1,2,2,2,2,3,1,2,3,3,2,3,0,1,4
E00062081,E01012309,367,0,3,3,4,3,2,2,4,3,5,4,0,7,1,5,4,5,5,6,6,0,4,5,0,3,5,1,1,3,4,5,4,4,5,3,8,6,1,6,4,8,6,6,4,3,9,7,5,1,1,11,8,11,15,8,7,2,3,2,3,5,8,3,5,3,7,5,8,4,7,3,3,3,3,3,3,0,5,5,2,3,2,1,2,3,1,1,0,0,1,4
E00062082,E01012309,288,2,4,8,4,2,3,3,2,4,7,5,6,2,2,7,5,3,3,5,2,4,0,1,3,3,2,1,5,4,3,5,2,6,4,3,3,4,5,8,7,3,3,2,3,4,6,5,3,7,8,5,5,7,5,4,3,8,3,3,2,3,3,2,6,2,0,0,1,5,3,2,2,0,1,0,2,0,1,1,2,1,1,2,1,3,2,0,1,0,0,0
E00062071,E01012310,259,2,4,1,1,1,2,3,0,2,1,4,4,6,0,1,7,7,5,4,3,4,1,4,2,3,6,5,2,2,2,4,2,1,5,1,1,6,3,5,2,3,2,2,3,3,3,4,2,5,6,7,5,4,5,6,4,4,2,7,5,3,3,1,4,3,4,5,4,1,4,2,1,3,2,1,1,1,1,2,2,3,0,1,0,1,2,0,1,0,1,1
E00062074,E01012310,412,5,5,6,9,9,7,6,1,6,4,4,5,3,2,2,3,4,6,2,3,1,2,2,4,5,5,3,6,2,8,9,10,6,8,5,7,6,5,8,9,7,3,10,2,4,0,8,5,2,6,10,17,3,4,4,4,1,6,7,6,3,3,3,5,7,6,5,10,5,7,3,8,3,3,1,4,0,4,1,2,1,1,3,0,3,1,0,1,0,2,5
E00062077,E01012310,300,2,3,1,3,1,1,3,4,4,3,1,5,5,2,3,1,3,4,2,2,3,2,3,2,2,4,4,2,3,6,6,2,1,0,1,6,3,1,5,3,5,1,7,4,4,3,5,4,3,0,6,4,3,2,8,6,1,3,9,4,3,6,4,6,0,7,7,7,6,8,3,3,3,3,6,3,4,5,6,2,1,2,4,4,1,1,0,1,0,0,0
E00062080,E01012310,286,4,1,1,5,3,8,3,2,3,3,4,3,8,1,5,3,3,2,6,3,0,3,1,3,5,2,5,2,4,1,5,2,0,2,2,3,2,8,4,1,1,2,7,2,4,6,10,3,2,4,6,6,3,5,7,5,2,3,2,3,3,6,3,5,4,3,2,4,7,4,5,2,4,1,2,3,2,0,0,3,2,2,2,2,0,0,1,0,0,2,3
E00062084,E01012310,262,3,1,5,4,4,2,1,2,3,4,3,3,2,5,1,2,4,4,1,1,1,1,4,2,4,1,1,5,2,2,3,2,2,2,2,3,3,5,5,2,4,2,2,6,7,3,3,2,4,1,4,8,3,2,2,3,1,4,4,3,5,1,0,2,4,6,4,3,7,10,3,5,3,3,5,0,2,2,0,4,1,5,5,0,1,2,0,1,1,0,2
E00062085,E01012310,255,4,2,4,3,4,1,2,3,0,2,2,2,2,4,3,4,1,4,1,5,3,3,1,4,1,7,2,5,4,0,1,3,4,1,2,1,3,1,2,3,5,6,5,4,7,4,3,3,4,7,6,7,5,3,4,4,5,1,0,3,2,5,4,5,0,6,3,2,1,4,3,2,3,2,3,4,0,2,1,1,1,2,1,2,3,1,0,0,1,1,0
E00062086,E01012310,274,6,4,3,4,4,4,3,4,3,3,1,1,4,4,2,4,5,5,3,3,1,2,0,1,1,2,3,4,3,9,3,4,2,5,5,4,5,5,2,2,5,1,0,6,5,7,2,4,3,0,6,5,5,5,3,1,3,9,6,0,2,6,5,2,3,1,4,4,4,3,1,1,3,2,5,4,1,2,4,0,1,0,1,1,2,1,0,0,0,1,1
