OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00037135,E01007327,287,1,1,2,5,1,1,2,2,2,5,5,4,3,1,3,5,5,5,3,1,1,1,1,1,3,1,0,2,4,1,4,2,3,2,1,5,4,3,2,3,6,5,3,3,6,3,3,3,2,3,4,7,4,3,3,2,4,6,7,3,2,4,8,7,7,4,8,2,5,10,4,2,7,3,3,1,0,2,1,5,2,3,0,1,5,1,0,2,1,2,4
E00037139,E01007327,248,2,1,1,2,0,1,0,2,1,2,0,2,3,1,0,4,3,4,2,3,2,3,0,3,2,3,1,1,0,2,2,1,1,4,0,1,0,0,3,2,3,2,1,2,1,2,6,4,0,5,4,0,6,2,2,6,4,5,3,5,3,3,6,4,4,1,6,8,9,1,6,4,11,4,5,4,2,2,1,3,4,4,3,0,1,5,4,5,1,1,5
E00037140,E01007327,295,7,4,6,5,4,1,2,2,3,4,1,1,1,4,3,4,3,5,4,6,4,3,4,4,1,2,2,4,3,2,4,2,4,3,5,2,2,5,4,2,4,4,2,9,1,0,5,4,2,2,3,9,1,5,5,5,2,3,9,4,1,5,5,3,4,7,4,2,5,2,2,3,2,3,2,3,1,4,2,1,4,2,1,0,2,1,1,1,3,1,7
E00037143,E01007328,390,4,3,3,1,6,4,6,5,6,3,7,7,4,3,7,6,7,8,1,7,1,5,3,4,3,1,5,6,1,3,4,4,3,3,5,6,6,5,1,6,4,7,4,9,8,8,9,11,4,8,2,5,5,5,14,4,9,7,3,6,2,3,2,4,8,3,4,5,3,4,4,4,3,1,5,2,4,2,0,2,1,4,3,2,0,1,4,2,0,0,3
E00037156,E01007328,483,4,11,8,10,8,8,5,8,7,7,4,5,7,6,8,6,5,8,7,4,5,7,6,5,10,10,8,3,3,6,9,10,5,4,6,8,6,8,3,1,6,3,4,6,10,9,6,10,8,13,13,7,6,10,11,8,5,3,8,6,5,10,5,2,8,2,3,2,3,2,4,5,0,2,3,0,0,1,1,1,2,1,1,5,1,1,0,1,0,0,1
E00037157,E01007328,471,7,7,5,8,8,8,9,3,8,6,5,3,8,6,5,5,9,7,2,5,6,8,6,5,7,4,4,5,8,2,9,10,5,3,3,7,7,8,2,5,11,4,5,5,3,9,8,5,6,11,11,4,15,4,5,13,5,7,7,7,1,7,6,4,2,3,7,6,3,4,6,5,5,2,1,0,2,5,2,1,4,0,1,4,3,1,0,1,0,1,1
E00037158,E01007328,238,1,4,1,2,1,2,0,0,2,2,2,5,2,2,4,4,2,1,3,2,4,2,0,6,2,1,3,1,2,3,2,3,2,3,3,3,2,2,2,3,4,2,1,4,3,3,6,5,8,4,1,4,4,8,3,5,5,5,2,7,1,1,5,5,5,1,2,2,4,5,3,3,3,1,2,4,0,2,0,1,3,1,2,1,3,2,0,0,0,0,1
E00037159,E01007328,316,5,1,4,6,4,5,2,4,10,3,4,4,7,3,7,6,2,7,6,2,4,3,6,3,8,5,2,8,3,1,4,3,6,4,6,1,4,5,3,2,2,0,2,5,6,5,5,4,4,3,6,4,3,9,3,3,3,4,5,6,6,5,2,5,4,2,5,3,2,2,4,4,2,0,5,1,3,0,0,1,0,0,1,0,1,2,0,0,1,0,0
E00037160,E01007329,617,6,7,15,7,7,12,9,6,7,6,12,12,11,9,8,11,11,14,8,9,6,5,10,9,8,4,6,7,2,5,11,14,7,10,10,8,10,4,5,3,4,8,7,4,19,14,21,9,15,11,13,11,8,11,5,6,5,10,6,5,6,6,4,5,5,4,4,3,6,5,3,4,2,3,2,3,3,1,4,3,2,3,2,4,2,0,3,1,0,0,1
E00037161,E01007329,265,1,2,1,2,2,3,1,1,3,1,2,4,1,2,2,1,2,2,2,0,0,0,0,2,1,4,1,0,0,0,3,3,1,1,3,4,1,2,0,1,2,1,2,1,1,2,1,5,6,2,5,2,3,7,2,2,4,5,4,8,5,7,7,5,3,4,7,5,5,7,7,4,5,3,4,5,6,5,2,2,5,7,4,5,2,3,2,3,2,4,3
E00037162,E01007329,378,5,3,7,2,4,7,4,5,12,1,7,5,3,3,7,5,8,5,6,3,2,2,6,1,8,5,6,6,6,3,1,3,2,5,2,6,3,6,3,8,3,3,3,9,5,7,6,10,11,3,5,9,4,8,11,3,2,3,7,3,5,6,9,7,3,2,2,2,6,4,1,5,2,0,2,1,1,0,1,2,4,1,0,1,1,1,1,3,0,0,4
E00037167,E01007329,364,5,6,2,7,6,6,6,3,5,6,12,9,5,4,3,3,12,2,6,5,3,2,3,5,6,4,4,6,5,3,6,2,6,2,6,2,7,3,6,2,3,5,6,5,5,4,7,5,6,6,6,4,6,6,4,4,10,3,2,5,4,5,3,6,3,4,6,4,4,1,4,4,1,2,3,2,0,1,1,0,0,0,1,1,2,2,0,0,0,0,2
