OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00101802,E01020103,353,5,7,8,6,7,13,4,4,7,6,10,6,4,3,6,4,6,4,6,5,6,1,1,2,0,6,7,6,6,6,2,4,5,2,6,9,2,5,2,3,4,3,0,5,2,3,7,3,9,4,6,5,6,4,4,3,5,6,4,3,0,10,2,2,1,3,2,4,4,6,2,1,3,3,1,0,0,3,5,0,2,4,0,0,1,0,1,0,0,0,5
E00165922,E01020103,268,2,2,4,7,2,7,7,5,4,6,2,2,2,4,2,1,8,2,6,1,3,3,2,2,4,4,5,3,3,3,5,1,6,2,6,5,6,3,5,3,3,1,2,2,1,1,2,6,4,4,3,1,4,5,8,3,2,0,6,6,6,0,5,4,4,3,0,2,2,1,5,2,1,2,4,0,6,5,0,0,0,0,0,0,1,0,0,1,0,0,0
E00165923,E01020103,296,5,3,7,3,4,10,5,4,7,9,4,9,8,6,7,3,8,0,5,2,4,3,2,9,2,5,1,2,7,1,6,1,5,2,5,4,6,6,4,8,1,0,4,2,2,7,4,1,6,5,3,4,2,8,5,7,3,4,1,3,5,1,0,2,2,1,3,2,1,1,2,0,1,1,1,2,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0
E00165926,E01020103,336,11,2,3,7,7,3,4,4,3,9,8,8,7,5,3,5,6,6,4,5,5,5,4,4,2,3,2,7,2,8,4,4,4,9,5,5,4,2,1,5,2,5,3,4,8,5,4,6,3,10,5,2,6,3,2,3,3,12,5,3,6,2,3,3,2,1,5,2,2,4,3,1,0,2,0,1,1,0,1,0,2,0,0,1,2,0,1,1,0,0,1
E00101801,E01020104,246,9,4,3,9,3,4,1,2,7,5,2,3,1,0,3,2,2,6,2,1,2,1,3,3,5,4,4,4,12,4,2,7,5,2,7,0,3,2,3,2,4,1,2,2,2,5,4,2,5,2,2,5,3,6,4,2,3,2,1,2,2,2,0,1,4,2,2,1,6,3,3,1,1,1,2,1,0,1,0,1,0,4,2,2,0,0,1,0,0,0,0
E00101803,E01020104,243,10,5,7,4,3,4,0,4,3,1,1,1,3,2,1,0,0,0,1,3,2,5,4,4,7,11,9,7,5,4,7,6,2,6,4,1,1,1,1,3,0,2,3,2,9,6,6,1,2,2,4,6,8,6,5,6,3,3,3,0,1,2,0,0,1,2,3,3,1,2,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00101804,E01020104,384,5,11,6,9,17,13,9,14,9,7,7,8,7,8,4,9,5,5,2,9,11,3,12,5,4,13,5,7,10,2,3,5,7,4,7,8,3,14,0,4,7,5,5,8,3,5,4,4,3,2,2,2,4,1,4,2,1,2,2,1,4,2,0,3,1,1,1,1,0,0,0,2,1,0,0,2,0,1,1,2,0,0,2,0,0,0,1,0,0,0,1
E00101806,E01020104,287,2,4,8,8,6,4,7,5,4,5,4,3,3,4,2,4,3,3,5,1,1,3,4,5,6,6,6,6,13,3,7,6,5,5,7,2,4,3,3,1,6,5,7,7,0,2,3,1,3,3,6,1,4,2,8,6,2,6,2,3,1,4,1,1,1,3,3,1,4,1,1,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
E00101807,E01020104,203,7,0,9,4,0,4,2,3,4,3,2,2,1,2,4,0,1,1,0,2,3,3,1,0,3,1,6,2,3,4,5,1,5,4,1,3,6,6,5,2,0,1,5,1,0,1,2,2,2,2,2,5,2,2,3,3,1,0,2,4,0,5,2,2,3,5,2,4,4,5,0,2,1,0,2,2,1,1,0,2,0,1,2,0,2,0,0,0,0,0,0
E00101812,E01020105,406,4,3,5,4,2,4,5,3,6,9,5,4,3,7,1,5,3,6,4,2,4,1,3,2,3,5,8,3,9,3,6,4,2,4,4,2,2,3,0,5,4,4,5,4,5,5,4,1,1,4,1,2,5,5,7,2,4,2,6,4,2,6,3,5,5,4,4,5,10,9,9,6,5,8,10,1,8,8,4,5,3,8,5,5,5,2,3,3,6,1,15
E00101814,E01020105,331,1,4,8,3,1,1,4,6,3,5,4,1,2,6,2,5,1,2,4,3,4,2,5,6,4,5,6,4,7,5,6,3,3,5,4,5,6,3,3,6,0,4,4,5,1,3,3,5,5,5,6,3,6,6,7,5,5,5,4,6,0,2,3,1,5,8,4,2,8,4,7,4,4,4,4,5,0,2,2,2,3,1,1,3,1,0,0,0,2,0,3
E00101816,E01020105,290,3,1,5,2,2,4,1,3,5,5,3,1,3,1,3,4,3,2,5,3,3,3,1,4,3,4,1,4,0,4,5,0,2,2,4,3,6,2,6,3,1,2,3,5,5,3,6,2,5,4,5,6,6,0,2,0,3,5,5,2,7,3,4,4,3,8,2,3,5,4,5,4,8,4,2,6,5,2,3,1,0,3,2,2,1,1,2,1,3,1,2
E00101819,E01020105,646,8,6,10,12,8,13,10,8,8,11,7,11,9,11,5,2,3,7,5,3,8,7,6,10,6,10,9,14,11,11,13,6,14,5,12,12,11,5,6,12,6,8,11,7,5,8,16,5,7,11,11,6,12,11,9,12,5,6,7,7,5,4,7,7,7,3,6,2,2,8,6,8,12,1,4,3,6,5,4,4,3,5,1,1,2,2,3,1,1,2,6
E00101815,E01020106,253,0,2,0,3,3,1,5,1,2,3,2,0,1,1,0,1,1,1,2,0,2,0,2,1,0,2,1,1,4,1,1,2,3,1,6,2,0,6,0,6,4,1,0,2,4,1,3,0,1,6,3,1,4,4,7,3,6,3,5,10,7,5,6,2,1,3,2,6,2,11,3,2,5,6,5,3,8,5,3,3,4,2,3,2,3,5,1,1,0,1,5
E00101818,E01020106,282,0,1,0,2,1,2,1,2,2,0,5,4,1,2,2,4,2,2,4,0,1,1,0,0,2,2,2,5,1,1,0,2,2,0,1,2,1,0,1,2,0,2,0,3,2,5,2,3,3,4,3,2,4,3,3,5,5,6,7,6,3,7,2,10,4,4,4,11,7,6,4,9,6,9,5,6,4,5,3,9,7,5,5,3,1,1,3,0,3,0,5
E00101820,E01020106,315,1,1,4,1,1,5,4,5,1,4,4,1,4,3,3,4,5,8,0,4,2,0,2,2,3,2,0,4,1,1,4,1,1,3,1,2,3,0,3,2,2,1,6,0,4,3,3,3,6,5,2,5,3,5,7,4,6,7,2,7,5,3,0,5,3,3,11,7,9,11,6,13,6,2,4,8,1,5,5,3,1,2,1,3,4,0,3,4,0,3,3
E00101821,E01020106,255,1,0,2,0,1,2,2,0,0,4,2,0,1,3,0,1,0,2,1,3,0,1,0,1,1,2,1,1,4,1,2,2,2,2,0,2,4,0,3,0,4,1,3,6,4,0,2,3,2,2,3,2,4,4,3,7,4,5,0,4,1,1,5,2,2,3,0,5,2,6,10,9,9,12,6,1,4,6,5,7,5,4,2,4,7,3,4,2,1,1,9
E00101813,E01020107,289,2,2,1,2,4,1,1,3,4,4,1,4,1,1,1,4,1,4,8,3,2,4,3,4,1,1,2,2,5,3,0,1,5,1,1,2,8,5,2,2,4,5,3,7,3,5,1,1,3,5,4,3,8,6,6,3,5,5,5,6,3,5,3,6,2,7,5,3,2,3,3,1,5,6,3,1,4,1,1,0,0,2,3,2,5,1,2,1,9,1,5
E00101817,E01020107,478,9,10,0,4,8,2,5,8,4,4,8,3,7,5,6,5,8,1,2,7,5,3,1,2,2,3,6,12,5,4,3,5,3,9,3,6,5,5,7,1,3,2,4,6,2,1,4,7,4,5,2,7,0,7,7,7,4,4,8,3,5,3,9,5,6,8,4,4,6,15,5,7,6,9,8,6,7,9,3,9,4,5,4,5,9,2,2,1,10,6,13
E00101822,E01020107,244,0,2,0,1,1,0,1,0,1,1,3,1,1,2,0,4,0,4,0,0,1,1,0,0,1,0,3,2,1,1,2,1,1,1,0,1,0,2,0,0,0,0,2,2,1,1,1,5,7,1,2,4,1,4,4,6,3,4,3,8,2,2,3,9,4,3,6,5,8,7,4,10,8,8,3,5,4,3,7,3,9,7,4,8,2,2,4,0,0,1,4
E00101823,E01020107,307,2,5,1,3,3,1,3,1,4,3,2,3,4,2,2,3,5,3,4,5,0,1,5,2,2,3,3,2,1,1,0,3,1,4,5,5,1,4,0,4,1,2,1,2,4,6,3,6,7,1,3,2,10,4,6,8,8,4,5,2,5,3,7,4,4,4,1,3,7,8,4,11,5,3,6,2,2,4,3,5,5,4,0,5,2,3,0,0,0,0,6
E00101824,E01020107,327,1,1,0,2,3,2,2,0,2,2,2,2,2,2,4,3,2,3,0,1,0,1,0,1,1,2,0,2,2,1,0,1,1,4,1,0,2,2,0,3,2,3,1,4,3,2,1,0,1,2,6,4,7,2,4,4,5,3,6,6,2,3,8,7,5,3,5,8,10,10,8,10,3,5,5,3,2,3,6,8,7,3,6,9,8,5,2,6,10,3,28
E00101830,E01020108,560,3,3,6,3,6,5,7,9,7,7,10,7,8,6,6,11,6,5,7,6,2,2,3,3,1,2,5,2,2,1,4,6,4,2,5,11,5,6,7,5,5,7,5,7,5,10,12,13,9,13,14,10,8,7,4,8,10,7,3,7,10,8,8,7,10,15,7,11,9,17,5,8,7,5,8,7,6,7,5,6,6,3,1,3,2,2,1,2,0,0,4
E00101831,E01020108,190,2,1,2,2,0,1,1,3,1,1,1,0,1,0,3,1,0,3,0,0,3,1,2,1,1,1,1,0,0,2,1,2,2,0,3,1,0,2,3,1,2,1,2,0,2,3,3,3,5,7,2,1,0,5,4,4,7,3,5,3,2,1,8,3,2,3,3,4,6,2,5,5,1,1,4,1,2,1,2,1,4,0,2,2,5,1,1,1,2,1,2
E00101832,E01020108,228,0,3,1,0,2,0,2,4,2,0,2,4,3,2,1,0,2,1,4,2,0,0,1,1,3,5,1,1,1,1,1,0,2,2,3,6,3,2,4,3,3,3,6,2,3,0,4,2,2,2,1,5,3,4,4,1,4,5,3,3,2,0,4,4,2,8,6,6,5,8,2,3,7,3,5,1,2,1,3,4,3,3,1,2,1,1,1,1,2,0,2
E00101833,E01020108,257,2,1,3,6,5,7,3,2,4,2,2,2,3,1,1,1,4,2,3,4,1,3,1,3,1,0,2,1,2,0,2,2,4,1,4,3,2,4,8,3,4,6,5,2,3,7,6,2,3,3,1,2,4,3,4,1,5,1,2,4,3,1,2,4,2,6,5,2,8,4,4,9,5,4,1,0,1,1,2,6,0,4,1,1,1,2,0,1,0,1,3
E00101834,E01020108,274,4,2,2,7,1,3,0,4,6,3,4,3,3,3,2,1,3,4,1,1,1,3,4,2,2,2,5,6,4,5,1,3,5,4,7,2,6,8,2,4,5,6,5,2,2,3,3,5,7,7,1,2,4,5,2,1,7,7,5,4,6,3,2,3,4,2,6,4,5,4,2,3,1,1,3,0,0,1,0,1,0,1,2,2,0,0,0,1,0,0,1
E00101835,E01020108,362,5,2,5,5,4,2,4,5,6,6,4,6,5,5,2,10,4,8,5,4,3,4,2,1,3,4,3,0,2,2,4,1,2,4,0,2,3,3,5,4,5,5,7,8,6,4,10,3,2,6,6,4,2,3,3,5,7,5,5,5,7,6,4,8,8,6,8,6,7,11,5,4,3,4,4,3,2,5,1,2,2,1,1,0,1,2,0,0,0,0,1
E00101836,E01020108,351,5,3,3,5,4,5,8,3,3,5,2,3,3,2,1,8,7,8,4,7,2,2,3,4,4,4,2,2,5,1,3,2,1,3,3,1,4,6,7,3,5,2,2,4,6,4,3,4,2,7,2,5,8,6,5,5,10,3,6,6,5,4,3,7,5,6,4,5,5,7,8,4,3,6,3,2,2,5,3,1,4,1,0,0,1,0,2,1,1,2,5
E00101825,E01020109,199,3,3,2,5,0,1,2,0,0,5,1,4,1,4,2,2,3,5,2,1,1,2,1,4,2,2,3,2,1,0,2,0,2,2,4,3,4,3,2,3,2,2,2,3,1,1,3,5,5,3,1,4,0,2,6,3,4,3,5,2,3,4,4,5,2,2,2,2,1,4,2,1,1,1,2,2,1,0,0,2,2,1,1,1,1,0,1,1,1,1,2
E00101826,E01020109,268,3,2,4,0,5,3,2,3,3,4,2,3,4,5,2,0,1,2,2,1,2,1,4,2,6,5,0,0,1,0,0,2,2,2,3,3,3,1,2,3,5,3,4,2,5,5,6,2,5,8,4,4,3,2,5,6,5,4,2,5,2,7,3,6,0,6,4,2,7,4,8,2,5,4,3,1,1,0,1,5,2,0,3,2,5,0,0,2,1,1,3
E00101827,E01020109,215,4,1,1,6,4,3,1,2,2,0,1,3,0,1,2,3,0,4,0,4,2,2,1,2,4,3,3,2,1,1,0,3,1,2,3,5,4,3,3,1,3,3,3,3,2,1,2,4,4,3,1,5,7,1,5,1,4,3,4,4,2,0,1,3,3,4,8,6,4,3,2,0,2,1,4,0,0,2,3,2,1,3,0,1,1,2,0,1,0,1,4
E00101828,E01020109,463,4,7,2,6,5,11,5,7,11,5,8,9,7,5,11,6,5,7,4,8,2,4,1,3,5,2,1,1,1,2,4,2,6,4,3,6,7,6,7,3,6,7,12,5,3,3,5,8,6,7,12,5,5,2,8,8,4,6,3,8,2,5,5,5,4,8,6,4,6,6,2,9,5,3,4,5,7,5,9,2,2,7,6,6,4,1,0,0,1,2,6
E00101829,E01020109,271,5,1,0,4,3,2,3,5,4,5,3,2,2,2,2,5,1,5,5,3,2,2,1,2,1,2,1,2,1,1,3,3,2,3,1,3,3,5,1,4,3,4,4,3,5,2,4,4,3,4,7,4,6,5,3,3,3,2,7,1,3,3,2,7,4,7,6,5,4,12,2,4,5,4,4,2,2,2,0,1,0,1,0,2,1,1,1,1,0,0,3
E00101837,E01020110,296,2,0,2,2,0,3,1,3,1,4,3,3,3,2,2,2,1,1,1,1,0,1,3,2,6,3,1,1,3,5,0,2,1,6,3,5,0,2,1,0,0,3,4,1,5,5,4,1,4,3,1,1,2,4,6,2,5,4,9,4,3,6,6,5,7,4,8,6,9,4,8,1,6,7,5,7,3,2,3,6,3,4,5,5,2,2,4,3,5,2,5
E00101838,E01020110,247,2,3,4,3,0,0,1,2,3,2,2,2,2,1,2,1,3,0,3,1,2,6,5,1,1,4,4,0,1,5,5,1,5,2,2,0,1,0,3,2,3,2,1,0,3,3,5,0,2,1,1,1,2,2,4,1,3,3,2,5,3,3,1,4,4,1,2,4,5,10,4,0,4,6,7,2,11,0,0,3,5,2,2,2,6,4,2,6,0,3,10
E00101839,E01020110,435,24,21,8,23,17,15,13,8,11,11,9,10,3,5,2,3,4,2,4,2,5,7,10,8,9,9,8,7,13,10,10,16,10,7,13,9,9,8,9,9,5,8,5,6,3,3,5,1,4,1,0,2,3,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00101841,E01020110,354,3,2,3,6,2,8,4,3,6,4,3,1,5,3,5,6,5,4,7,2,6,3,5,5,6,2,5,3,9,7,3,4,3,2,1,7,5,4,3,3,1,1,1,3,2,5,4,4,4,8,8,3,3,5,9,5,3,7,3,8,3,5,4,4,2,6,4,4,9,7,3,4,2,6,5,3,4,3,3,4,2,2,2,0,1,4,0,0,3,0,0
E00101842,E01020110,335,5,4,5,3,3,4,1,0,3,6,3,3,5,4,3,1,7,3,1,2,12,7,3,6,5,6,2,3,4,1,3,2,3,3,5,3,6,5,2,1,4,3,7,4,5,8,2,5,8,9,7,10,6,7,1,4,3,3,5,2,5,2,0,2,2,4,5,5,5,3,3,3,6,4,4,1,1,3,1,2,4,2,3,1,2,1,0,0,3,1,6
E00165925,E01020110,348,14,8,11,15,12,8,9,14,7,7,6,6,2,4,3,1,2,4,2,0,0,2,3,12,5,10,14,14,13,8,13,5,11,9,10,11,8,7,6,1,4,5,4,2,0,1,0,2,0,3,2,2,2,0,2,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,1,2,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
E00165927,E01020110,697,4,3,5,3,3,7,3,4,4,5,2,7,3,5,8,7,3,3,7,15,26,26,45,33,50,52,59,39,33,30,24,16,17,8,9,4,8,8,7,8,6,12,8,4,11,3,6,0,5,4,1,4,1,0,1,1,2,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,1,1,2,2,1,2,3,1,0,0,1,0,0,0,0,0,1,1,1
E00101848,E01020111,256,2,5,3,4,4,5,6,5,4,3,0,1,2,5,3,1,2,2,5,5,2,1,6,4,5,2,3,4,2,2,4,3,4,1,4,4,3,1,1,1,1,4,6,4,1,2,4,5,3,1,7,3,2,5,3,3,6,4,2,8,3,3,4,4,1,3,2,1,4,1,5,5,2,0,1,4,0,1,2,1,3,2,0,1,0,0,3,0,0,2,0
E00101850,E01020111,243,5,1,2,3,3,3,2,2,4,1,1,6,3,3,4,1,2,3,1,6,4,4,4,2,2,2,1,3,3,2,3,2,2,2,3,2,5,4,3,0,2,3,1,3,2,4,1,8,2,8,3,12,5,3,5,4,6,2,3,2,3,3,2,4,2,7,1,1,2,0,3,4,1,3,2,0,2,2,0,1,2,1,3,1,0,2,1,0,1,1,0
E00101851,E01020111,251,3,6,4,3,4,4,4,3,4,3,3,2,8,0,3,5,1,1,0,2,4,0,4,5,4,1,1,3,5,2,3,3,2,1,3,1,5,2,3,2,1,0,2,1,3,3,2,2,2,2,5,2,7,1,4,3,3,3,4,2,4,2,5,6,2,4,4,3,2,5,4,6,2,1,5,2,5,1,2,2,2,1,1,1,2,1,0,3,1,1,2
E00101852,E01020111,343,4,4,3,8,5,2,9,10,4,10,3,8,6,6,6,9,5,6,5,5,6,4,3,5,5,2,6,5,2,3,6,2,4,2,7,1,2,3,5,4,4,3,8,6,4,2,4,8,8,4,5,10,2,4,2,2,5,2,10,2,5,2,5,3,3,3,1,4,3,2,0,3,4,0,0,0,3,1,1,1,1,1,2,2,2,0,0,0,0,0,1
E00101853,E01020111,274,7,2,3,4,7,2,7,1,1,1,1,2,4,2,3,3,4,1,5,3,5,3,4,1,5,0,1,2,2,4,0,2,2,2,3,2,5,3,2,1,1,4,6,2,4,3,1,3,2,5,4,2,7,4,4,2,3,4,2,6,8,4,4,4,4,4,2,9,2,5,6,2,1,5,0,3,0,1,5,2,1,2,3,4,1,0,1,4,3,0,3
E00101843,E01020112,333,4,3,1,4,2,1,3,5,2,2,4,3,5,7,4,4,2,4,3,5,5,7,5,7,5,6,4,4,3,2,1,7,2,2,1,3,3,4,5,5,1,5,3,5,8,7,5,5,4,5,5,6,5,5,4,4,3,2,3,6,5,10,6,9,12,4,3,5,10,1,1,1,5,2,6,0,2,2,1,2,1,0,1,0,0,0,3,0,0,1,0
E00101847,E01020112,340,1,3,5,4,2,1,4,0,2,1,3,3,4,2,0,2,6,2,2,0,5,5,0,2,1,3,5,5,7,1,4,3,3,1,4,6,1,4,5,5,3,6,6,5,8,2,3,6,4,1,5,8,10,2,3,9,1,2,4,4,6,9,7,4,2,7,3,1,2,5,5,7,2,5,6,0,3,0,3,7,7,3,2,1,2,4,3,2,10,4,9
E00101849,E01020112,311,2,4,9,4,6,3,2,2,0,4,2,2,2,2,2,2,2,5,2,3,4,8,5,2,5,5,2,9,5,4,5,6,3,3,9,5,2,2,3,5,7,4,5,2,6,2,3,4,4,2,7,3,6,7,5,5,4,3,8,4,2,2,5,6,2,5,3,2,3,2,1,4,0,6,2,2,3,2,2,0,3,0,1,0,0,1,2,1,2,2,2
E00101855,E01020112,327,2,2,2,2,1,3,1,1,3,2,4,3,3,1,2,3,1,4,4,3,5,2,7,7,9,9,3,3,2,5,3,8,6,2,5,4,2,6,4,4,3,2,1,4,5,8,7,5,6,8,5,7,1,3,6,9,2,5,5,3,5,5,6,1,6,6,7,5,5,8,5,3,3,2,3,5,1,2,3,0,3,2,0,0,3,0,0,0,0,0,0
E00101856,E01020112,320,6,7,4,4,4,4,1,5,2,1,6,2,0,4,2,0,3,8,1,3,6,2,9,13,5,4,2,6,7,9,4,6,3,7,2,3,1,3,1,2,6,5,2,5,4,2,3,3,3,3,2,3,0,2,3,3,3,2,8,2,8,3,3,3,1,7,2,5,3,5,6,6,4,6,7,2,0,4,2,0,2,2,1,1,2,1,1,2,2,0,3
E00101844,E01020113,287,4,3,5,3,4,1,5,3,1,1,1,4,1,2,7,0,4,4,2,3,1,2,4,5,7,5,3,6,3,2,4,5,3,5,3,6,3,2,1,2,1,0,2,3,1,8,1,2,3,4,3,2,4,3,6,3,5,6,6,6,7,2,7,9,2,4,4,4,4,12,1,5,1,5,3,2,2,1,1,2,1,1,2,2,0,1,1,1,0,0,1
E00101845,E01020113,527,6,4,5,10,6,8,10,5,12,7,3,3,5,6,5,2,4,7,6,7,8,5,5,9,9,10,4,11,9,4,8,3,6,2,5,3,4,6,8,6,10,6,7,9,8,9,9,6,8,8,12,6,6,6,6,9,2,6,2,4,8,6,7,7,4,0,4,5,2,10,7,6,4,3,2,2,0,2,2,3,5,2,3,0,5,3,7,2,4,8,19
E00101846,E01020113,346,2,1,11,3,7,4,8,6,2,7,3,3,6,3,1,3,2,4,6,3,4,2,6,6,3,3,4,6,4,8,7,7,6,7,4,7,5,3,3,1,4,1,5,2,2,4,4,3,5,10,4,5,7,2,3,5,5,0,7,3,4,3,4,5,6,4,3,1,5,4,1,7,8,3,3,2,0,3,2,0,2,2,0,3,1,0,3,0,0,2,3
E00101854,E01020113,349,5,4,2,3,3,2,1,4,5,3,6,4,4,5,9,5,7,2,1,2,4,2,1,5,1,1,3,1,4,3,5,2,1,0,3,3,2,4,2,3,3,3,3,4,4,7,1,9,9,8,4,5,8,4,6,6,6,3,0,2,4,3,4,3,5,6,5,6,10,7,3,9,4,1,12,5,5,1,4,3,2,1,4,1,2,4,4,3,2,0,4
E00101857,E01020114,255,3,2,2,0,4,4,2,4,3,8,3,1,4,6,5,2,0,4,3,4,2,4,2,4,5,1,3,4,3,0,5,4,3,3,3,4,3,3,2,3,3,4,1,3,6,1,1,2,1,5,3,5,3,3,5,5,6,4,5,5,0,6,8,3,0,0,0,3,5,3,3,2,6,1,1,3,2,1,4,1,1,1,2,1,0,1,0,0,1,0,0
E00101859,E01020114,326,5,6,3,3,2,1,4,0,2,7,4,3,2,2,1,3,1,3,7,2,7,1,4,1,4,4,2,4,3,2,4,3,4,2,2,5,3,0,5,2,2,1,6,6,5,2,4,6,9,9,4,4,5,7,1,8,4,4,10,4,2,6,7,3,4,6,5,6,3,6,0,3,3,9,4,3,3,1,6,1,1,4,0,3,0,1,1,3,0,0,8
E00101860,E01020114,301,4,5,5,1,2,5,4,2,3,4,3,2,6,2,6,2,3,2,4,1,1,2,0,2,5,3,5,2,4,5,2,0,2,3,1,1,4,1,2,1,4,5,2,1,3,4,3,3,6,3,4,7,2,3,3,5,5,2,4,5,5,4,10,6,8,2,3,3,3,7,4,3,2,5,6,6,4,3,3,4,3,0,0,3,2,0,0,2,1,1,12
E00101861,E01020114,343,2,3,2,7,10,5,4,9,4,3,2,1,5,2,5,3,5,6,2,5,1,2,7,4,4,7,6,6,4,2,3,2,3,3,3,5,6,5,3,5,0,2,5,5,6,4,7,8,5,7,7,7,4,5,3,1,6,1,3,2,3,6,5,3,3,5,6,1,6,8,1,1,2,7,3,6,1,1,5,2,4,1,1,2,1,0,0,0,0,0,5
E00101858,E01020115,273,3,3,2,1,7,2,1,2,5,1,2,3,1,2,1,6,4,2,1,2,0,1,2,1,5,3,2,2,1,2,2,2,4,0,6,1,3,2,1,1,4,2,3,11,2,3,5,5,4,8,7,1,7,6,4,7,5,6,5,4,1,2,1,2,4,2,3,5,7,5,6,4,5,4,4,2,5,1,3,5,2,0,0,2,0,1,2,2,0,0,2
E00101862,E01020115,337,2,3,3,4,6,3,3,5,5,4,2,7,3,4,3,3,2,3,2,3,1,0,2,1,1,4,5,5,9,2,3,0,2,1,5,7,0,1,3,5,6,4,11,7,7,8,8,6,3,5,3,4,1,7,1,4,5,6,13,5,2,2,4,8,3,4,7,8,7,2,3,6,4,0,6,1,3,1,3,2,1,0,0,2,0,1,0,1,2,0,13
E00101863,E01020115,302,0,5,3,1,1,2,2,0,4,2,1,2,5,4,3,6,3,4,2,3,2,2,1,2,4,3,3,5,1,0,1,4,1,2,1,3,4,2,4,2,1,2,3,1,1,5,5,7,4,4,4,4,7,3,3,5,3,3,2,13,6,2,7,8,10,3,7,9,4,9,5,5,3,6,7,0,4,3,2,4,6,1,2,0,3,2,0,1,0,2,1
E00101864,E01020115,300,1,5,3,2,4,5,4,3,6,3,1,3,4,0,3,2,1,2,2,2,1,1,2,0,1,2,1,4,4,2,2,1,0,2,0,1,5,3,2,6,2,5,2,5,2,2,5,2,4,3,4,7,8,7,6,5,2,4,10,3,3,7,6,2,3,4,7,3,6,9,9,8,4,7,1,6,2,4,2,3,6,7,0,1,2,0,2,0,0,1,1
E00101866,E01020116,331,3,3,1,5,5,5,6,1,4,5,1,3,3,1,2,3,3,5,2,5,3,6,4,5,8,3,6,6,5,2,6,4,3,4,1,2,2,2,1,1,4,2,3,5,6,5,4,8,5,5,6,4,8,7,6,9,6,7,5,7,3,6,6,4,4,5,5,5,3,3,4,4,5,4,2,0,1,2,1,4,0,0,0,1,2,0,0,0,4,0,1
E00101867,E01020116,234,1,2,2,2,0,1,3,2,2,3,1,2,3,2,2,2,3,1,3,0,3,4,0,5,0,3,1,1,4,1,0,0,2,2,0,4,2,1,1,1,2,0,3,5,1,2,5,3,4,5,4,1,6,4,2,3,2,3,3,4,3,4,4,4,3,6,2,4,5,7,3,3,2,1,0,4,3,7,4,2,5,7,0,2,1,2,2,1,3,0,6
E00101868,E01020116,357,5,3,6,7,2,5,4,2,5,1,12,1,3,5,7,4,6,4,2,4,4,3,3,4,4,2,7,7,5,1,6,5,0,4,4,1,5,1,4,3,0,6,9,5,1,9,4,5,5,4,7,10,5,6,9,3,2,2,1,6,5,4,4,7,3,5,3,9,2,4,2,2,3,2,6,2,4,3,2,2,2,2,2,5,6,1,0,0,2,0,3
E00101871,E01020116,308,1,4,1,2,1,2,4,2,3,5,2,7,2,3,1,1,3,2,1,4,2,2,4,1,3,2,0,2,2,3,2,2,1,1,1,2,1,1,3,4,2,2,6,9,6,0,1,3,1,4,2,12,2,8,6,8,4,4,5,7,3,4,1,3,9,6,5,8,12,3,3,5,4,10,3,1,1,3,2,1,1,4,3,2,2,2,4,2,0,3,16
E00101877,E01020116,401,3,2,10,8,6,5,9,3,5,4,5,10,6,4,6,1,3,4,3,4,2,4,5,6,5,2,7,9,7,5,6,7,6,5,1,5,3,3,6,3,1,6,6,6,8,4,4,5,8,5,9,5,5,6,6,3,6,8,7,6,2,9,6,4,7,3,5,2,6,7,1,1,3,3,3,1,4,2,5,3,0,2,3,3,0,0,0,0,1,1,2
E00101865,E01020117,313,4,4,2,4,4,2,2,2,2,2,3,2,5,1,2,4,1,4,6,2,1,2,1,2,2,1,1,4,3,0,2,0,0,4,0,3,4,5,5,3,1,3,2,4,2,3,5,5,2,3,4,6,3,3,2,4,2,4,9,8,3,6,6,5,7,9,6,13,6,9,7,5,2,3,7,3,3,2,3,2,3,1,1,3,5,4,0,2,5,3,3
E00101870,E01020117,338,2,4,3,3,2,7,2,2,3,4,3,6,1,1,0,5,1,2,2,3,2,4,2,1,3,3,1,3,0,2,2,2,4,2,2,3,8,6,4,5,2,1,4,2,3,4,7,4,2,6,3,8,6,3,9,7,8,9,2,3,4,9,8,3,6,7,6,5,6,12,6,3,10,8,6,3,4,2,5,1,3,1,5,0,0,1,2,0,3,0,1
E00101873,E01020117,239,3,3,1,3,3,4,2,1,1,4,0,1,0,1,0,0,4,1,5,2,1,1,2,1,3,0,0,2,3,3,2,5,3,0,5,1,6,1,0,2,1,4,1,2,3,0,4,3,4,2,3,4,0,2,3,3,9,6,3,8,5,3,5,8,6,5,4,7,6,3,2,5,4,3,1,4,3,0,2,0,3,3,3,2,0,1,1,1,1,0,3
